제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
런던 블러바드,London Boulevard,(2010),"[('Watcha', ['정액제', 'HD'])]",,"['67%', '6.2 (47k)']","['드라마 , 범죄']",['1시간 43분'],['William Monahan'],"['Colin Farrell', 'Keira Knightley', 'David Thewlis', 'Anna Friel', 'Ben Chaplin', 'Ray Winstone', 'Eddie Marsan', 'Sanjeev Bhaskar', 'Stephen Graham', 'Ophelia Lovibond', 'Jamie Campbell Bower', 'Matt King', 'Donald Sumpter', 'Velibor Topic', 'Lee Boardman', 'Jonny Coyne', 'Alan Williams', 'Nick Bartlett', 'Tony Way', 'Gregory Foreman', 'Katrina Durden', 'Daniel Ryan', 'Andrew Havill']","교도소에서 나온 뒤 모든 것을 새롭게 시작하려는 미첼(콜린 파렐). 갱스터가 되지 않기 위해서라면 무슨 일이든 하려는 그가 소개받은 일은, 세상과 담을 쌓고 집 안에 숨어 지내는 여배우 샬롯(키이라 나이틀리)의 보디가드가 되는 것이었다. 그녀를 위해 막무가내인 파파라치를 막으면서 미첼과 샬롯은 단순한 보디 가드와 여배우 이상의 감정을 느끼게 된다. 한편 미첼의 실력을 탐내는 갱스터 보스는 새 출발하려는 그를 내버려두지 않고 범죄현장으로 유인하게 되고, 이제 그들 앞에 시작하기 위해선 끝을 맺어야 하는 운명의 격돌이 기다리고 있는데...",https://images.justwatch.com/poster/54595329/s276/london-boulevard.webp,
프롬 파리 위드 러브,From Paris with Love,(2010),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,400', 'HD'])]","['71%', '6.4 (115k)']","['스릴러 , 액션 , 범죄 , Made in Europe']",['1시간 32분'],['Pierre Morel'],"['John Travolta', 'Jonathan Rhys Meyers', 'Kasia Smutniak', 'Richard Durden', 'Bing Yin', 'Amber Rose Revah', 'Eric Godon', 'François Bredon', 'Chems Dahmani', 'Sami Darr', 'Julien Hagnery', 'Mostéfa Stiti', 'Rebecca Dayan', 'Michaël Vander-Meiren', 'Didier Constant', 'Alexandra Boyd', 'Mike Powers', 'Nick Loren', 'Farid Elouardi', 'Mélissa Mars', 'David Gasman', 'Frédéric Chau', 'David Gasman', 'Tam Solo']","비밀 특수요원 ‘왁스’(존 트라볼타)는 자폭 테러조직으로부터 미국의 1급 정부인사를 보호하라는 중요한 임무를 부여 받고 파리에 도착한다. 하지만 파리 공항의 입국 심사부터 문제를 일으킨 단순무식의 트러블 메이커 ‘왁스’. 현지에서 그런 그를 돕기 위해 주 프랑스 미대사관 직원인 ‘제임스’(조나단 리스 마이어스)가 파트너로 배치된다. 섹시한 외모와 달리 융통성 제로에 성실하게만 살아온 ‘제임스’는 뜻하지 않게 ‘왁스’의 파란만장한 행보에 합류하게 되고, 사사건건 으르릉거리며 혹독한 미션을 해결해 나가는데… 과연 이들은 테러리스트의 공격을 막아낼 수 있을까?",https://images.justwatch.com/poster/187213306/s276/peurom-pari-wideu-reobeu.webp,
철권을 가진 사나이,The Man with the Iron Fists,(2012),,"[('wavve', ['₩1,200', 'HD'])]","['61%', '5.4 (61k)']",['액션'],['1시간 36분'],['RZA'],"['RZA', 'Russell Crowe', 'Lucy Liu', 'Jamie Chung', 'Zhu Zhu', 'Dave Bautista', 'Cung Le', 'Rick Yune', 'Gordon Liu Chia-Hui', 'Mary Christina Brown', 'Jin Au-Yeung', 'Byron Mann', 'Andrew Ng', 'Chen Kuan-Tai', 'Yoyao Hsueh', 'Telly Liu', 'Grace Huang', 'Andrew Lin', 'Pam Grier', 'Terence Yin', 'Daniel Wu', 'Celina Jade']","개의 부족이 금을 노린다. 이제 전쟁이 시작된다! 19세기 중국. 정글촌으로 불리는 한 마을에 여러 부족들의 싸움이 끊이지 않는다. 미국 남부 노예 출신의 블랙스미스(르자)는 이곳으로 흘러 들어와 과거를 묻고 대장장이로 살아간다. 그의 유일한 낙은 분화루의 기녀인 레이디 실크(제이미 정)와 사랑하고 그녀의 자유를 위해 돈을 모으는 것이다. 충독의 명으로 황금을 지키는 임무를 받은 사자 부족의 우두머리 금사자는 금을 노리는 부하들에게 목숨을 잃는다. 결혼을 앞두고 있던 금사자의 아들 젠이(릭 윤)는 아버지의 부고를 듣고 복수를 다짐하고, 금사자를 처치한 은사자와 동사자는 사자 부족을 장악하고 전쟁을 준비한다. 한편 자신이 의뢰 받아 제작한 무기로 금사자가 살해당하자 블랙스미스는 젠이를 돕는데 나서고, 황제의 특사로 파견된 의문의 사나이 잭 나이프(러셀 크로우)가 합류한다. 블랙스미스는 젠이를 도와 싸우다 양팔을 잃고 철주먹을 얻는다. 한편 분화루 객주의 주인인 브로썸(루시 리우)도 음모를 꾸미는데…",https://images.justwatch.com/poster/11930009/s276/the-man-with-the-iron-fists.webp,"[('wavve', ['₩4,000', 'HD'])]"
태양의 서커스: 월드 어웨이,Cirque du Soleil: Worlds Away,(2012),,"[('Naver Store', ['₩1,500', 'HD'])]","['75%', '6.8 (8k)']",['판타지'],['1시간 31분'],['Andrew Adamson'],"['Erica Linz', 'Igor Zaripov', 'Matt Gillanders', 'Jason Berrent', 'Boss', 'Amy', 'Ringmaster']","삶에서 탈출구를 찾으려는 미아는 혼자서 카니발을 구경하러 간 곳에서 광대가 준 전단지를 보고 서커스를 관람한다. 미아는 그곳에서 공중 곡예사에게 한눈에 반하고, 두 사람의 눈길이 마주쳤을 때 남자는 줄에서 미끄러져 땅으로 추락해 다른 세상으로 들어간다. 자신도 모르게 그를 돕기 위해 일어선 미아는 그와 함께 미지의 세상으로 빨려들어가고 만다. 신비와 환상으로 가득 찬 7개의 세상에서 미아는 공중 곡예사를 찾아 헤매고, 남자도 미아를 찾아 떠돈다.",https://images.justwatch.com/poster/11981502/s276/cirque-du-soleil-worlds-away.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
더 라이트: 악마는 있다,The Rite,(2011),"[('Netflix', ['정액제', 'HD'])]","[('Naver Store', ['₩1,300', 'HD']), ('wavve', ['₩1,320', 'HD'])]","['68%', '6.0 (95k)']","['드라마 , 스릴러 , 공포']",['1시간 54분'],['Mikael Håfström'],"['Anthony Hopkins', ""Colin O'Donoghue"", 'Alice Braga', 'Rutger Hauer', 'Ciarán Hinds', 'Toby Jones', 'Maria Grazia Cucinotta', 'Marta Gastini', 'Arianna Veronesi', 'Andrea Calligari', 'Chris Marquette', 'Torrey DeVitto', 'Ben Cheetham', 'Marija Karan', 'Rosa Pianeta', 'Giampiero Ingrassia', 'Rosario Tedesco', 'Cecilia Dazzi', 'Attila Bardóczy', 'Nadia Kibout', 'Anita Pititto', 'Sandor Baranyai', 'Fabiola Balestriere', 'Aniko Vincze']",장의사인 아버지를 벗어나기 위해 신학생이 된 마이클은 자신의 믿음에 의심을 품은 채 바티칸으로 떠난다. 회의론으로 가득 찬 그는 신부들에게 악마를 찾을 게 아니라 정신의학 자료를 참고하라며 도전한다. 그러나 이는 수천 번의 퇴마의식을 행한 전설적인 존재 루카스 신부(안소니 홉킨스)에게 퇴마수업을 받으면서 흔들리게 된다. 루카스 신부의 능력으로도 감당하기 어려운 사건을 만나면서 마이클은 과학으로는 설명이 안 되는 현상을 겪게 되고 끔찍하고 섬뜩한 악마의 존재는 마이클이 믿어온 모든 것들을 의심하게 하는데….,https://images.justwatch.com/poster/9125928/s276/deo-raiteu-agmaneun-issda.webp,"[('wavve', ['₩4,950', 'HD']), ('Naver Store', ['₩4,950', 'HD'])]"
노미오와 줄리엣,Gnomeo & Juliet,(2011),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD']), ('Naver Store', ['₩1,200', 'HD'])]","['66%', '5.9 (54k)']","['애니메이션 , 가족 , 판타지 , 로맨스 , 코미디']",['1시간 24분'],['Kelly Asbury'],"['James McAvoy', 'Emily Blunt', 'Michael Caine', 'Maggie Smith', 'Julie Walters', 'Jim Cummings', 'Jason Statham', 'Ashley Jensen', 'Matt Lucas', 'Ozzy Osbourne', 'Patrick Stewart', 'Stephen Merchant', 'Dolly Parton', 'Hulk Hogan', 'Richard Wilson', 'Julio Bonet', 'Julia Braams', 'James Daniel Wilson', 'Tim Bentinck', 'Neil McCaul', 'Kelly Asbury']","몬태큐와 캐퓰릿 가문은 담장 하나 사이에 두고 ‘레드 톤’과 ‘블루 톤’의 정원을 경쟁적으로 꾸미며 서로 으르렁대는 사이. 하지만, 진짜 원수는 따로 있었다. 인간들이 외출하거나 잠잘 때만을 기다렸다 움직이기 시작하는 3등신 정원 인형들이 바로 그들. ‘레드가’와 ‘블루가’로 나뉘어 서로 눈길만 마주쳐도 못 잡아먹어 안달인 이들은 틈만 나면 잔디 깎기 머신에 올라 경주를 한다. 그 중에서도 ‘블루가’의 히어로 노미오와 ‘레드가’의 행동대장 티볼트의 경쟁은 ‘분노의 질주’가 무색할 만큼 손에 땀을 쥐게 하는 명승부다. 그런 이들 사이에도 바야흐로 봄날이 찾아오는데.., ‘블루가’의 노미오와 ‘레드가’의 줄리엣이 한 눈에 끌려 사랑에 빠지게 된 것. 하지만, 둘의 연애를 축복하는 이들은 아무도 없다. 이제, 노미오와 줄리엣은 인간의 눈만이 아니라 자신들의 친척, 친구의 눈까지 피해가며 밤마다 몰래 데이트를 즐긴다. 그리고 마침내 이 두 가문의 오랜 대립을 종결 지을 비밀 병기 잔디깎기 머신 '테라퍼미네이터'(헐크 호간)가 등장하는데… 과연, 이 중대 국면에 노미오와 줄리엣의 사랑은 어떻게 될까? 과연, 두 가문은 오랜 대립을 멈출 수 있을까?",https://images.justwatch.com/poster/185098012/s276/nomiowa-julries.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
사랑에 빠진 것처럼,Like Someone in Love,(2012),"[('Watcha', ['정액제', 'HD']), ('Mubi', ['정액제', 'HD'])]",,"['77%', '7.0 (11k)']","['드라마 , Made in Europe']",['1시간 49분'],['Abbas Kiarostami'],"['Rin Takanashi', 'Tadashi Okuno', 'Ryō Kase', 'Denden', 'Tomoaki Tatsumi', 'Mihoko Suzuki', 'Kaneko Kubota', 'Reiko Mori', 'Seina Kasugai', 'Koichi Ohori']","도쿄의 고급스러운 바에서 돈을 받고 남자들을 상대하는 아키코(타카나시 린)는 그녀의 비밀스런 일상을 모른 채 그녀에게 집착하는 남자친구 노리아키(카세 료)로 인해 쫓기듯 불안한 하루하루를 보낸다. 어느 날 밤, 오랫동안 알고 지낸 히로시로부터 누군가의 집을 방문하라는 제안을 받게 되고, 아키코는 그곳에서 노교수 타카시(오쿠노 타다시)를 만난다. 오래 전부터 자신을 아는 듯 대하는 타카시와 이야기하며 편안함을 느낀 아키코는 자연스러운 대화를 이어가며 하룻밤을 보낸다.",https://images.justwatch.com/poster/102786994/s276/like-someone-in-love.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
퀸카로 살아남는 법 2,Mean Girls 2,(2011),"[('Netflix', ['정액제', 'HD'])]","[('Naver Store', ['₩1,500', 'HD'])]","['55%', '4.1 (22k)']",['코미디'],['1시간 36분'],['Melanie Mayron'],"['Meaghan Jette Martin', 'Jennifer Stone', 'Maiara Walsh', 'Nicole Gale Anderson', 'Claire Holt', 'Tim Meadows', 'Linden Ashby', 'Diego Boneta', 'Patrick Johnson', 'Colin Dennard', 'Bethany Anne Lind', 'Mike Pniewski', 'Lil Bit', 'Rhoda Griffis', 'Amber Wallace', 'Juliet Kim', 'Willie Larson', 'Greg Perrow', 'Kimberly Banta', 'Autumn Dial']","고등학교에서 따돌림을 당하던 딸이 대학에 들어가자, 아버지는 다른 학생에게 자기 딸과 친하게 지내면 학비를 대주겠다고 제안한다.",https://images.justwatch.com/poster/11274814/s276/mean-girls-2.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
우리가 세상을 바꿀 순 없지만,"僕たちは世界を変えることができない。But, we wanna build a school in Cambodia.",(2011),"[('Netflix', ['정액제', 'HD'])]",,"['68%', '6.7']",['드라마'],['2시간 6분'],['Kenta Fukasaku'],"['Osamu Mukai', 'Tori Matsuzaka', 'Tasuku Emoto', 'Masataka Kubota', 'Eri Murakawa', 'Mei Kurokawa', 'Noriko Eguchi', 'Masaya Kikawada', 'Lily Franky', 'Hiroshi Abe', 'Hayato Matsunaga', 'Mina Asakura', 'Kokoro Asami', 'Miyuki Matsushita']",이렇다 할 목표도 없이 대학에서 어영부영 2년을 흘려보낸 의대생. 그에게 목표가 생겼다. 캄보디아에 학교를 짓는 것. 하지만 젊음과 열정으로 극복하기에는 너무나 냉혹한 현실. 우연히 찾아온 이 간절한 소원은 빛을 발할 수 있을까.,https://images.justwatch.com/poster/139038093/s276/pu-tachihashi-jie-wobian-erukotogadekinai-but-we-wanna-build-a-school-in-cambodia.webp,
유어 시스터스 시스터,Your Sister's Sister,(2011),,"[('wavve', ['₩1,000', 'HD'])]","['72%', '6.7 (27k)']","['코미디 , 드라마 , 로맨스']",['1시간 30분'],['Lynn Shelton'],"['Mark Duplass', 'Emily Blunt', 'Rosemarie DeWitt', 'Mike Birbiglia', 'Kate Bayley', 'Jeanette Maus']","아이리스는 짝사랑하는 잭을 힐링시키려 외딴 섬의 별장으로 보낸다. 그 곳에서 잭은 예정에 없던 아이리스의 언니 한나를 만나고, 둘은 술김에 돌발적으로 관계를 맺는다. 다음 날, 절대 안 온다던 아이리스가 오고 잭을 사랑한다고 언니에게 고백한다. 설상가상 언니는 단순히 아이를 가지려고 잭과 관계를 맺었다. ‘썸’을 건너 뛰어 ‘애로’가 많아진 세사람은 상상불가의 기상천외한 결정을 내리는데…",https://images.justwatch.com/poster/187088516/s276/your-sisters-sister.webp,
툴파,Tulpa - Perdizioni mortali,(2012),,"[('wavve', ['₩1,200', 'HD'])]","['53%', '4.7 (1k)']","['스릴러 , 공포 , 드라마 , Made in Europe']",['1시간 24분'],['Federico Zampaglione'],"['Claudia Gerini', 'Michele Placido', 'Nuot Arquint', 'Crisula Stafida', 'Michela Cescon', 'Ivan Franěk', 'Laurence Belgrave', 'Giulia Bertinelli', 'Ennio Tozzi', 'Giorgia Sinicorni']","낮에는 유능한 증권사 직원으로 직장 상사에게 신임을 후배 직원들에게는 존경을 받는 리사 보에리(클로디아 게리니). 아름답고 섹시한 미모와 비상한 두뇌를 가진 그녀는 주변 사람 모두가 부러워하는 성공적인 삶을 살고 있는 커리어 우먼이다. 하지만, 밤이 되면 짙은 화장을 하고 육체의 쾌락을 위해 비밀 클럽 ‘툴파’의 비밀 회원이 되는 그녀… 남자와 여자를 가리지 않는 문란한 성생활을 즐기며 완벽하게 이중적인 삶을 사는 리사. 절대적인 비밀이 보장되는 상류층의 사교 클럽 ‘툴파’는 변태적이고 환각적인 성생활을 즐기는 남녀 회원들이 가득하다. 그러던 어느 날부턴가 클럽 회원들이 하나 둘, 잔혹한 방법으로 살해 당한 체 발견되기 시작하는데…",https://images.justwatch.com/poster/167293489/s276/tulpa-demon-of-desire.webp,
로마에서 생긴 일,When in Rome,(2010),"[('Disney Plus', ['정액제', 'HD'])]",,"['65%', '5.6 (61k)']","['판타지 , 로맨스 , 코미디']",['1시간 31분'],['Mark Steven Johnson'],"['Josh Duhamel', 'Kristen Bell', 'Anjelica Huston', 'Will Arnett', 'Jon Heder', 'Dax Shepard', 'Alexis Dziena', 'Kate Micucci', 'Bobby Moynihan', 'Peggy Lipton', ""Keir O'Donnell"", 'Lee Pace', 'Kristen Schaal', ""Shaquille O'Neal"", 'Danny DeVito', 'Luca Calvani', 'Judith Malina', 'Natalie Joy Johnson', 'Peter Donald Badalamenti II', 'Don Johnson']","얼굴은 V라인, 몸매는 S라인, 자타공인 패셔니스타, 유서 깊은 구겐하임 미술관 큐레이터 베스는 누가 봐도 잘 나가는 뉴요커! 그러나 완벽할 것 같은 그녀에게도 말 못할 한가지 비밀이 있었으니… 운이 없으면 뒤로 넘어져도 코가 깨진다더니! 뉴욕에서 꼬인 팔자 그 어디에 간들 안 꼬일까. 하나밖에 없는 여동생 결혼식은 왜 하필 로마인 거냐고!! 에잇 온 김에 ‘사랑의 분수’에 소원이나 한번 빌어볼까? “신이시여, 저에게도 운명적 사랑 하나 점지해주소서~” 헉, 근데 이건 또 무슨 운명의 장난? 재벌남, 거리의 마술사, 화가, 훈남 기자, 왕자병 모델까지!! 오 마이 갓!! 어디 있다가 갑자기 한꺼번에 나타난 거야?! 분수에서 동전 몇 개 주웠을 뿐인데!!!! 과연 로마에서 불가능한 소원은 있다? 없다!",https://images.justwatch.com/poster/195512318/s276/when-in-rome.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
프리스트,Priest,(2011),"[('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,300', 'HD']), ('Naver Store', ['₩1,300', 'HD'])]","['64%', '5.7 (118k)']","['스릴러 , 공포 , 액션 , 판타지 , SF , 범죄']",['1시간 27분'],['Scott Stewart'],"['Paul Bettany', 'Karl Urban', 'Lily Collins', 'Maggie Q', 'Stephen Moyer', 'Cam Gigandet', 'Mädchen Amick', 'Brad Dourif', 'Alan Dale', 'Christopher Plummer', 'Marilyn Brett', 'Jacob Hopkins', 'Arnold Chon', 'Dave Florek', 'Joel Polinsky', 'Josh Wingate', 'Jon Braver', 'Casey Pieretti', 'Theo Kypri', 'John Griffin', 'David Backus', 'Roger Stoneburner', 'David Bianchi', 'Tanoai Reed', 'Henry Kingi Jr.', 'Austin Priester', 'Kanin Howell', 'Julie Mond', 'Reiner Schöne', 'Boyuen', 'Anthony Azizi', 'Pramod Kumar', 'Lafayette R. Dorsey Sr.']",신의 규율에 의해 통제되는 거대한 미래도시. 전사가 된 신부 프리스트(폴 베타니)는 인류를 위협하는 존재들과 수 세기에 걸친 전쟁을 승리로 이끌고 돌아온다. 하지만 그의 능력을 두려워한 신의 조직에게 버림받아 비참한 삶을 살아 간다. 어느 날 다시 부활한 뱀파이어의 습격으로 가족을 잃게 된 프리스트는 신과의 서약을 깨고 자신의 모든 걸 걸고 복수에 나서게 되는데…,https://images.justwatch.com/poster/183086306/s276/peuriseuteu.webp,"[('Naver Store', ['₩5,000', 'HD']), ('wavve', ['₩5,500', 'HD'])]"
콘티키: 위대한 항해,Kon-Tiki,(2012),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['77%', '7.2 (47k)']","['액션 , 역사 , 드라마 , Made in Europe']",['1시간 58분'],"['Espen Sandberg , Joachim Rønning']","['Pål Sverre Hagen', 'Anders Baasmo Christiansen', 'Tobias Santelmann', 'Gustaf Skarsgård', 'Odd-Magnus Williamson', 'Jakob Oftebro', 'Agnes Kittelsen', 'Manuel Cauchi', 'Richard Trinder', 'Søren Pilmark', 'Peter Wight', 'Jo Adrian Haavind', 'Ian Bonar']","노르웨이의 탐험가 토르 헤이에르달. 그는 폴리네시아인이 동남 아시아에서 이주해 왔다는 종래의 학설에 의구심을 품게 되고, 대중들의 반대와 물 공포증에도 불구하고 자신의 학설을 증명하기 위해 항해를 결심한다. 1947년 결국 그가 이끄는 콘-티키 호가 출항하며 전 세계가 흥분에 휩싸이게 되는데... 과연 위대한 항해의 운명은 어떻게 될 것인가?",https://images.justwatch.com/poster/174557647/s276/kontiki-widaehan-hanghae.webp,"[('Naver Store', ['₩1,400', 'HD'])]"
