0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
821,2130,2070,3659,6501,4315,18,1011,6695,3595,8328,14009,10474,7963,6945,2784,2393,11246,8868,11372,5098
822,6606,7407,13200,15355,7528,2938,4427,1431,3279,9371,4144,4471,18832,2886,15983,10547,10867,13788,9259,6079
823,13200,7261,1356,14212,4427,7746,9259,4561,7038,4386,18186,10547,5803,18832,10351,6100,16161,10867,7267,16451
824,14294,11037,290,7793,5088,10593,11605,1148,1947,10978,2621,17333,15811,964,431,11003,505,400,689,15263
825,1276,11951,780,13519,2077,2973,233,12420,967,7929,12219,326,3894,9740,5789,3665,13199,4886,4718,3964
826,4392,2399,16675,13000,18033,16754,17209,6302,14992,4304,8114,16372,784,5112,16750,867,7508,426,17513,13188
827,1090,5213,11315,6734,3527,914,4284,3176,5826,11726,2836,5503,4642,6709,1222,7556,4435,5615,12590,6546
828,4087,12579,14129,8018,8942,6074,7019,512,12263,7378,5198,8823,5267,10555,3533,14414,1953,10390,697,5921
829,188,11500,1373,11672,9710,4444,12504,3905,7688,2701,2407,7612,9819,11939,3023,474,1181,6401,5208,15721
830,9664,704,4364,4357,12942,1237,231,10256,11187,1440,2818,377,2830,8730,9770,5256,9146,9031,14654,12210
831,5962,6033,10197,14348,10719,13402,15140,15029,107,12252,5100,16901,13095,466,14902,7228,11714,4326,10764,19004
832,703,2542,3828,525,610,7172,8797,3360,593,5600,426,1882,4219,757,8298,750,16435,2964,11779,806
833,2851,11437,8812,632,5689,3160,15150,9855,6068,6370,6609,12030,13776,11724,3385,5165,1709,9016,2404,9879
834,1636,2455,129,501,11371,7992,9749,10258,8572,7119,11984,4786,2858,101,7713,8235,11689,2280,6358,8095
835,2646,836,9035,13838,8696,14016,11037,6709,8483,1136,11531,14133,7014,6932,1894,3808,4025,5597,6881,9977
836,14016,9035,2618,8696,14133,4498,817,1170,835,11037,2029,12430,11531,7477,17286,8730,17377,5753,4025,3848
837,16879,1597,4282,906,10684,3148,1625,9541,2741,8467,2405,402,9258,14641,13623,14764,2795,10946,17430,10787
838,12420,13167,5225,4333,14591,3886,7349,7645,6431,3750,8245,5727,8168,1842,4099,6264,13396,9306,18741,10033
839,792,381,1926,2486,13292,2711,12944,3110,3312,9826,3089,14572,13074,3868,412,6713,15479,3466,3522,3734
840,1106,10566,1038,6317,4109,2519,11173,10404,14199,13799,8752,7346,7551,18421,2624,14472,3950,7575,2718,14284
841,9029,5609,10705,2166,12375,8200,10324,11404,9028,1171,2462,13565,6629,4868,8505,15284,6097,4110,8094,2553
842,11939,783,2160,7970,10143,3686,721,2423,8741,14485,7745,9856,1681,11015,14810,7841,13418,6296,14934,11463
843,14484,1088,4627,8658,1058,10900,4077,15196,6191,7688,4282,5628,4461,10956,10284,2173,9828,17280,14275,15234
844,7718,8393,12435,1283,16065,11673,13105,12247,5091,16400,2502,8361,10415,4919,936,9808,653,300,664,11380
845,7500,12499,490,2077,5135,3832,3481,5773,13487,2759,3522,5270,5885,8510,13983,5956,4536,11909,1580,4010
846,13862,2102,9989,10406,13814,14160,17580,5163,14962,3057,16550,6566,15131,7605,9378,528,8081,14086,1603,6578
847,985,10198,8362,226,5978,4944,72,13581,6983,579,2450,4357,15047,13443,4433,6393,18842,9386,2741,3888
848,13698,4204,2453,1207,10034,568,1619,2508,1080,9243,12919,14002,1453,14668,7779,9770,1288,13734,15664,12460
849,1135,3584,1757,969,3466,4560,354,5275,2089,6777,6796,8871,5267,5057,12372,3991,3501,17892,19086,9861
850,7153,14038,3320,9765,9786,1885,6973,14489,7264,685,3770,13087,17685,17965,954,11526,1159,228,1289,431
851,14351,1352,5888,7568,2885,7593,4239,9586,12844,3911,3016,17556,10625,7625,113,12927,8564,3696,2886,1579
852,5701,491,5492,13778,1263,17052,18488,11894,13894,16464,4599,12050,16232,8975,67,4746,14400,16615,12328,13104
853,5270,5135,14079,5773,13150,2340,4025,7299,9494,1223,12639,739,2185,12391,12991,5633,775,5412,8511,4960
854,4457,16616,3316,13443,9377,4033,4389,6393,7327,8120,14944,72,14500,6760,7816,385,11259,17802,6650,13842
855,1289,1377,7608,1471,6079,13106,13200,4561,8580,4388,15374,1067,10303,822,16083,17563,4427,15959,16199,7358
856,6169,7367,22,11389,4091,6280,3405,16706,2007,17002,16603,8283,4447,4511,11782,7868,6015,5692,10865,3606
857,610,10113,13266,13578,11951,14792,3390,1842,3798,13647,12063,13630,420,8788,9057,7885,1410,13928,11902,1863
858,5394,238,3956,9815,4878,10973,6566,2529,5583,6626,16528,1281,18203,6684,6907,18303,8773,8449,16381,10808
859,8530,7518,17213,322,3786,3378,2179,18403,16809,8626,8805,15556,10375,16524,17838,19112,844,17274,14544,4765
860,5423,14257,16438,7079,4346,3378,9924,14492,48,433,6569,2074,53,9377,3116,4028,313,6557,5880,15248
861,13583,1715,4926,6576,12694,1768,943,3239,1117,10462,6075,1151,16385,15081,4540,18468,2074,3331,16390,5827
862,2110,17091,5303,18762,2888,3862,3111,16090,7650,17690,5542,11266,9797,14763,4215,5529,4492,18152,5968,7906
863,1505,1486,3498,1488,17884,16849,1489,3126,11574,2703,4022,2560,3443,4853,1289,6800,2208,5034,3096,7637
864,871,110,4444,9710,13046,12504,11672,3905,7612,11939,2701,7688,5208,7014,14329,12017,11929,9823,11561,689
865,13200,14212,1431,12790,10547,18832,17098,7453,2886,4427,18186,7267,9564,3279,2938,4562,4471,10867,3806,9371
866,11239,1003,5132,5116,3195,3784,1082,8372,9795,2214,7871,9580,214,514,2020,11549,477,726,12114,1327
867,4133,784,689,14518,7508,21,881,281,7042,8114,9794,8381,1721,357,2121,11113,11821,7832,2411,1679
868,15115,3155,557,11115,1141,12851,7668,8415,6219,2512,6560,1944,15384,1453,5222,3083,18159,12005,982,6371
869,3106,15905,4836,14701,15935,13399,6654,7752,11378,1678,12663,18939,15037,14557,148,11492,526,3362,15772,2374
870,1442,7363,10758,205,12587,3445,6403,8090,4544,2220,6267,13070,8854,10173,11262,8750,1595,3429,3575,4392
871,864,110,15297,10593,15286,11605,64,15263,6996,8591,307,431,896,1148,944,9482,10130,918,5088,83
872,6734,7196,5503,2259,5040,2411,7844,1563,940,6338,8240,2298,1210,468,8726,258,1260,8432,771,758
873,1171,4964,6684,5156,8454,11403,15199,13880,7066,4349,5429,2685,4030,1857,310,10851,18267,6894,6838,2916
874,1392,1472,1199,1384,1482,1437,15653,3016,1395,13788,5836,113,5888,4471,10855,17556,9483,4178,4562,7405
875,2154,14237,8211,7888,4089,1946,3605,4596,998,9078,8486,7087,7294,14021,5664,14910,13944,9091,9887,8072
876,14044,10353,9042,8237,13702,8877,12347,5509,7150,9110,17849,8063,17839,7384,3505,3991,15794,139,13316,6287
877,231,1440,6066,147,8966,11485,13726,17512,2389,11823,1329,7624,733,650,8008,3449,2458,18555,166,2819
878,447,12969,8706,67,9711,9299,475,12670,3777,784,11108,689,10683,19086,13342,881,867,7042,8311,479
879,493,7533,994,4182,5234,934,7805,2355,12150,3733,6840,2808,3706,4099,8392,5186,10033,13059,12127,3934
880,4770,9239,1470,1036,389,15391,513,1269,974,15785,18379,3812,7411,11312,7750,17247,13253,14057,1028,17576
881,784,1662,689,2099,8114,9794,7508,867,7042,636,191,8381,9963,281,11113,3004,14518,4133,3342,412
882,3738,1041,1822,1144,14295,2740,9937,17336,3852,1255,9336,1423,10348,11830,9375,4954,5434,14670,7754,3916
883,4269,18930,732,3104,1470,2213,14,15779,513,11203,656,2012,3247,3898,17001,16111,974,3812,5927,960
884,13479,14584,4210,3873,15352,3458,2185,1046,14868,1966,11644,11928,15900,7425,3845,15190,7300,15169,7210,7552
885,11926,6390,11728,394,1328,10106,4152,6594,11612,11403,5167,1370,11430,6605,10908,16941,9197,11963,6205,3725
886,1634,6283,10514,7032,13191,12777,5256,4795,1073,13405,10883,16268,8361,545,3202,1597,3148,739,1378,18043
887,18990,11494,16601,8395,3590,11525,12801,8790,2931,939,371,9971,7824,7750,4088,1907,11135,8528,9305,3425
888,1651,1390,1360,9456,1616,1268,9403,5187,10415,10086,1555,3149,4359,2901,10951,10912,207,6739,4099,1517
889,3042,7540,398,3930,11919,2242,8518,5719,6024,7178,3471,4597,1040,7935,3535,13607,5783,17572,13655,13076
890,10996,970,8385,10339,5749,7636,16177,14624,4811,14636,2682,7404,7179,12145,9815,7930,3020,4177,3006,10124
891,9321,7241,1389,762,1834,8154,13583,6576,5397,4540,6725,2280,4199,1755,9300,4102,7656,7349,2484,13981
892,7561,14975,15483,3785,3220,8925,10783,244,201,10816,3148,14349,15042,8738,8059,13507,9391,4966,12401,2882
893,780,10,161,419,7468,14853,7882,6363,3322,1014,5138,2689,62,776,6608,680,8483,646,3895,710
894,10622,8496,10868,7531,14660,13928,6085,11732,6889,12320,1174,90,13642,13313,13261,650,14439,4116,4099,2261
895,13200,7209,10547,18832,6079,4144,16451,4427,9448,9371,15965,12790,8503,14210,15692,7039,4561,10303,8580,18535
896,4081,785,64,10708,43,431,3882,4218,933,15109,13834,2621,5978,4813,4972,290,2781,424,2389,14203
897,5696,2258,3396,13865,8492,2633,7824,4795,11044,4225,3144,8353,867,5174,18407,371,744,2414,13693,559
898,2754,9812,648,428,14093,930,14512,1969,13324,9191,15137,4104,9436,5316,7056,14339,1082,8465,7890,7846
899,5231,2052,10440,800,9383,8120,13000,2418,16923,11352,1383,6066,15513,9519,11001,2179,14257,18540,1289,5978
900,4427,4471,16498,6606,3107,4144,13200,1139,5803,7568,6019,15477,1421,6635,8570,2938,9577,16451,9357,10428
901,12581,14580,9147,16146,1898,3916,4310,16375,2952,7554,4265,1366,2413,3632,14484,9614,7693,811,1713,13025
902,11372,1568,15911,2309,4673,66,1125,11169,7805,14136,8021,4367,13383,5330,11698,2180,15890,8182,1425,12913
903,1297,3128,11962,3770,16626,1350,10365,1617,1168,13658,1329,8445,14067,1336,3081,1172,1542,1010,1419,15146
904,7299,9494,13150,7637,11313,14079,5773,11090,12391,7644,6305,2185,5869,16065,7978,5135,12639,8511,3017,1041
905,2022,13359,9028,12006,5169,988,2781,9132,292,2128,13005,455,12203,16675,10478,1731,531,920,867,6281
906,13982,4604,1513,3515,2741,581,15637,5171,4790,6905,3148,7016,1149,1842,837,4661,4322,2179,4902,1792
907,7012,2685,929,18183,11724,9192,989,3532,5036,18326,1381,2195,2670,14205,6342,15337,11700,793,2445,1927
908,334,7874,196,9267,5138,13455,4174,4909,9778,8396,3953,15215,11147,6528,15815,2177,13491,4180,14885,11413
909,2639,2436,3346,1701,17066,10152,13074,8265,2746,9051,12692,7048,12622,7051,11482,2211,5216,18080,2330,1991
910,5268,13258,2647,323,11301,14989,15234,15607,1665,2203,1976,466,5991,7711,4231,18993,13354,988,2331,779
911,8289,18004,203,5624,14764,6029,2405,5976,14298,17916,16064,13381,17685,17973,14964,18491,17867,3871,17829,10817
912,3187,1922,3600,1993,613,11429,9289,18760,1444,13213,359,7134,4175,9676,327,5434,2618,3667,11486,8781
913,481,2638,5521,2650,6701,324,5548,8940,13834,13504,2418,927,13873,2558,7749,10127,3547,520,2872,9318
914,9151,5213,6734,13135,11315,827,3799,11726,3527,45,468,2836,4284,12590,17218,11823,7556,5826,3176,5503
915,13139,5438,10609,9094,297,13662,5009,6753,8644,6114,10755,11692,9012,6319,8010,11931,8029,1780,9406,7184
916,1931,242,8302,5144,12418,5574,14087,2723,2968,417,3682,18777,3670,2914,2454,4498,3868,633,5004,18842
917,15464,394,5898,11728,10686,885,9352,11926,9584,6390,10392,11612,12251,4963,12547,1546,6270,17753,11999,5449
918,110,1273,6305,6401,10501,6582,9710,5084,871,6182,2331,548,543,9772,8837,16160,3203,1991,3003,7102
919,12117,3629,605,9046,1733,1662,2802,4,2106,1742,5766,3734,79,11442,4907,17703,5007,14927,10056,9394
920,561,17267,8964,8319,10978,5313,14892,12846,14188,431,6649,1800,8388,1947,352,16359,4215,14011,290,6653
921,414,119,6169,17031,16827,11059,752,7330,8116,451,485,1014,11255,293,11086,2698,856,10760,8281,14500
922,10890,725,2261,10863,14277,768,3769,6649,6650,5322,10825,7570,1005,10455,6925,1147,12314,14167,3471,103
923,5036,363,1713,6855,1684,1088,7835,3203,1058,4322,13280,5661,5376,18236,14123,2303,7818,9828,3937,14484
924,2848,16268,4254,2310,5270,7783,8701,5773,9388,5135,704,6942,6922,9185,14904,8298,4207,7867,4996,14149
925,17612,13693,735,8012,8561,16913,6301,8837,9765,11620,5944,11224,5558,2795,11417,119,4930,8909,7170,118
926,513,1211,1023,10377,11708,7355,7795,7511,5944,2519,18356,2585,15886,5348,6131,8643,9838,2217,16732,2976
927,11719,5338,10632,2638,2650,13504,6218,12948,1108,6586,571,12774,8500,9318,8649,7037,2836,913,6808,8598
928,13581,9249,5098,13698,6713,7585,5036,3255,4952,3635,16268,14021,2065,4857,8099,4851,4322,541,5006,11912
929,7012,2012,907,1195,9943,2685,3532,664,8205,4266,6502,2021,3104,3221,18930,275,513,4395,974,1611
930,2754,9812,1969,15137,4104,5316,2308,8973,14339,4234,3508,6377,3291,13353,3904,7408,13535,1750,898,2130
931,2629,392,8687,1920,16898,1717,9819,656,10819,7330,5671,10443,15765,2253,7764,7145,6916,7184,3176,10733
932,662,398,7924,8213,3808,289,98,5123,16146,358,9091,656,4878,7204,14910,15242,529,10291,13944,5444
933,785,43,2781,4081,4972,1091,10708,10430,14203,7024,242,1174,10483,3866,283,896,10728,4070,1821,14181
934,493,7533,994,4182,7805,879,12150,5234,2355,2584,4458,12159,1282,16858,5865,3586,13550,2920,5014,2296
935,8114,914,2621,751,3882,3320,16628,10375,7612,3614,3723,7264,8716,14772,2370,1440,9211,930,1261,614
936,1098,13405,7076,10897,8932,5328,1340,9976,844,6093,8799,18159,16813,15279,8871,9920,9827,2026,3716,5366
937,433,2074,3116,57,313,15248,11513,99,1718,2803,1117,2292,5634,8649,2195,2014,6075,311,5094,5359
938,2228,2537,2293,4470,11928,12249,3298,1253,6870,2352,3757,6487,3842,8275,8178,155,303,4046,925,14538
939,1251,15394,13698,17155,7682,9195,6608,7270,18989,937,887,3095,524,18491,1304,849,10355,15335,3373,6264
940,2259,7597,6040,7539,872,1563,3751,5919,2089,6734,10150,468,105,258,2411,2298,7196,1210,6338,771
941,4113,289,9887,3713,2294,13829,9091,10369,5779,2154,5664,4883,6497,13821,14910,11861,4487,1919,11165,10583
942,378,2554,8520,12114,4042,1170,2209,9385,16406,11003,16184,1003,338,9491,214,15944,3284,8597,1558,13522
943,1151,861,9039,1117,1226,6798,3113,498,14514,9604,1042,1133,414,1269,9365,16316,672,8535,4355,2337
944,6508,3536,2440,17423,4042,9482,5088,11605,11003,15297,15286,5968,1148,13720,3614,1208,4310,15147,4114,15263
945,3783,14451,5415,5411,9530,12339,108,12232,15349,11439,9282,11654,4341,213,11131,17862,5299,1410,4065,7939
946,5063,6898,4942,3611,3431,18471,6872,4042,7418,11444,9236,2214,11003,9984,3824,12105,11911,6653,14293,13235
947,1179,7034,978,915,898,12213,14354,4524,16464,13321,9839,13958,8348,4431,18436,13252,3818,15627,13231,18259
948,303,2634,2227,8806,224,480,9782,4109,9014,17065,1232,12329,704,16224,5510,12251,7375,2948,5439,2740
949,15292,6311,14150,2154,8486,15152,2748,3090,1285,6685,5111,7967,6253,569,8057,15217,875,1883,9633,12501
950,5144,369,769,1866,3860,5198,57,2826,6384,408,12881,2501,4006,14604,5169,2779,5180,5154,4827,1929
951,2534,1876,7771,2830,8540,13599,11700,17361,2548,9192,11978,654,13524,231,1198,8900,2201,14454,13316,2818
952,1145,1312,8959,1148,9912,8939,8886,14019,44,7819,5236,14528,7119,708,972,6573,7155,1947,9072,13883
953,11933,11923,1268,6405,13225,11561,1248,6385,214,4292,3752,683,10495,6353,6368,1506,6464,3877,16226,15505
954,15226,393,15152,2748,5132,7944,3090,2733,7967,6685,7060,10086,8802,2172,569,9633,298,10465,2363,5111
955,1857,11429,3522,2365,8016,11453,9983,4762,11172,11290,13544,1525,6883,1979,3239,2338,9601,1934,1927,18352
956,4561,12840,9523,14276,6148,12740,5563,15415,12724,15632,4562,10539,6209,9286,9217,6214,6019,16702,2906,15230
957,528,10406,401,8396,1194,608,11945,18065,8535,1269,2904,7400,6528,1558,14423,3369,12905,9745,1197,6558
958,1523,6407,1857,769,13310,613,2913,12105,689,6699,13109,15297,15286,4835,11244,1077,8591,8833,2308,1061
959,15119,16883,7683,5409,7623,10767,2492,15506,15547,13686,3683,4333,8609,2463,10952,9688,14658,814,2976,8471
960,13545,12204,3905,7456,12047,8516,14295,3752,5078,9039,14081,3926,17909,7846,2844,3450,9934,1371,1548,12331
961,8598,6599,3323,4547,10110,16464,1516,16,10479,16755,6174,9781,3682,1798,12585,1333,120,12590,7556,5847
962,16600,1491,16832,7355,366,3293,14084,10321,18450,17836,964,8060,9750,12680,362,844,3580,3716,13599,12239
963,1054,13150,9015,14079,9494,5201,5270,12991,8511,11313,12681,2185,1208,3151,5953,4497,12515,1631,208,12664
964,6673,3726,5251,6818,3963,73,810,272,8909,10108,3545,498,11221,3466,15544,12728,483,3293,962,3552
965,14455,8913,6793,18891,15060,15118,3466,18842,13942,3868,6713,3089,4357,1922,5817,14572,9386,6357,1719,14407
966,1662,2099,3639,1254,9033,11502,6853,636,8352,249,13497,191,412,3342,4165,3004,9963,8621,1733,722
967,825,1276,233,780,2973,2820,11951,3894,5241,13519,14097,6871,2077,134,326,15336,12420,7835,1117,12219
968,10978,1947,290,431,5231,2988,4215,14011,1788,685,14294,6291,5116,8310,8616,505,11605,5858,14512,6518
969,14585,849,5275,4360,5118,6777,820,12233,5006,4351,14532,7835,13364,13414,593,9482,13734,10773,2597,2074
970,11830,4954,9298,10696,8466,7700,9883,3560,4258,11084,14588,13723,9998,8791,890,4398,7752,207,7579,7273
971,509,10251,1208,6754,9751,4836,13682,307,16072,7793,406,12168,16731,15215,6593,37,1023,16255,16912,14454
972,459,8886,9072,1218,14582,13384,2687,12939,9942,3639,161,7123,257,952,9378,5878,9989,10020,14878,7637
973,1372,2820,3031,134,6892,14224,15373,1565,6664,4818,15202,6587,2065,15019,1058,7980,1896,7572,11261,3915
974,451,2213,513,18473,18296,15493,5355,17110,16867,12437,15877,17685,6817,3812,3104,2698,1028,16100,18447,1342
975,2972,5572,3739,2642,9956,11533,11304,15031,12641,1385,11439,11904,6251,4521,2967,2221,10461,2393,2962,7618
976,5127,2373,2170,2261,14523,6753,5606,4702,18529,6312,4705,336,512,2476,10460,1319,5772,1993,1119,9348
977,9496,9642,1770,3022,2186,13160,8692,1232,5770,540,12955,8274,5412,6850,13779,7962,2563,7513,1953,736
978,8273,318,210,1036,14188,16127,515,1179,6061,464,6970,9735,7860,9202,5977,124,14937,17648,947,898
979,1781,9110,14821,11163,6566,3057,14962,9378,9989,2974,2448,16220,5163,14248,13814,17580,15131,11772,257,8081
980,2413,2801,2462,1747,15234,3991,1113,1936,1719,2203,2381,988,2331,4231,4604,466,9029,5991,2608,2474
981,732,1449,4694,13872,4805,3656,1624,3208,7067,10549,4461,18126,15544,387,9582,4628,4331,4010,3489,1233
982,4389,5933,7173,6650,17313,12715,9102,8591,9094,11186,3845,15115,15169,868,6958,11423,13669,10368,1408,8120
983,10950,8385,3144,13403,4157,7636,3164,10888,7249,1331,13588,3447,14636,7252,9530,648,7930,9191,3006,5367
984,3018,1456,1451,11944,10994,12035,1399,1637,1565,1629,11900,1522,499,11988,4524,6354,2960,1615,6510,6495
985,847,8362,5978,1947,10198,10978,685,431,4215,5231,4944,5116,10900,290,4813,2575,15109,353,4597,1788
986,18126,18417,3488,2343,675,13869,14306,685,5722,8873,7387,14268,17810,198,1404,8661,3643,9005,4010,2934
987,2044,3197,5247,3513,5381,4891,13807,742,123,3170,7991,14071,6534,13307,3374,12750,7154,3372,201,4441
988,2022,9028,5169,13359,13005,2781,2128,292,9132,1719,7711,15234,4231,2203,5991,336,12203,9785,905,6281
989,7944,549,5476,15327,11720,6977,723,2631,11549,4482,11105,1174,2457,4625,18679,7313,7609,2972,1749,4487
990,3678,488,2022,14426,2577,479,2243,5561,2326,3635,498,3983,6733,3959,8227,18519,2128,126,14889,13581
991,13139,10582,9094,2220,5438,10609,6319,13662,915,6114,6753,297,8029,9403,8644,10755,11692,9012,6545,14863
992,582,2734,12389,7456,5781,9735,1385,573,12845,5907,9289,14674,1320,9152,6035,6621,6411,202,12558,18069
993,3552,13581,7585,6092,2085,5036,12347,6891,5098,5157,928,9662,14835,11730,13667,6068,3255,10869,7837,1274
994,493,7533,13912,4182,4498,934,7805,879,2048,3645,12150,17858,5234,9447,2355,1282,9494,16858,12795,16677
995,3554,8095,8471,2580,7852,23,4482,1935,10819,17114,2573,4781,4168,7130,253,4997,6088,12251,2104,12104
996,10799,11474,2267,2334,7808,4119,15296,12664,11504,419,11538,13311,13673,11666,4842,7618,8113,12682,2107,6491
997,17649,4559,4954,2910,5766,3909,8087,9301,1662,9170,11975,14345,9328,1719,7486,14800,12251,13284,11402,11014
998,13534,875,8211,7888,1749,14237,4089,1174,2070,4596,9078,2754,4315,9501,4625,3605,3659,933,1946,7839
999,16995,8289,5707,6159,5701,12168,7658,3753,18367,13439,10495,16146,14728,15717,15742,9644,17860,19137,2706,16750
1000,8471,7783,16268,4207,2310,704,16879,8701,4254,17291,13686,2987,151,14315,14149,9036,8298,7683,2375,12210
1001,3563,13978,9797,14000,14266,3727,12239,8301,4995,16438,1749,8700,7096,12631,7906,1174,4492,2752,3743,15080
1002,13200,1230,4427,6686,2886,16922,7267,7039,3265,14210,9697,7746,6606,17532,5454,14212,6100,1190,4471,16451
1003,11707,11708,4539,17262,11537,10010,784,9580,8834,1327,15216,5919,3590,2899,5074,5348,11233,13522,4349,8317
1004,202,12742,7166,1855,5339,9211,9546,6755,13610,3164,9182,1183,5871,804,13104,15089,1221,5908,11508,911
1005,725,768,14167,13280,3143,3628,2309,9131,14018,922,17327,522,494,11,10149,16956,14889,304,8895,9873
1006,18560,10428,17163,9577,13200,8499,10749,1427,1234,16728,5454,15253,5852,855,11820,14212,9622,3156,16498,4386
1007,1907,7331,3747,1575,1362,5545,11239,4466,15463,7639,17215,4696,4347,1161,12637,14206,12772,11549,11972,19086
1008,4627,5687,494,2351,4999,672,193,5994,597,1005,4077,2173,15267,150,14632,7103,13926,10284,6997,1035
1009,8055,484,9181,2618,609,13581,6997,4179,12957,3541,4099,4002,15505,4357,10476,16324,4498,13846,3882,7585
1010,1547,3239,6883,1350,1584,9627,10167,4919,1329,1715,1628,1542,10802,450,1525,5776,15057,18323,9481,2031
1011,821,2130,2070,6501,3659,4315,3595,18,6695,6945,5098,14009,8328,11372,7963,12593,8868,2393,2784,8439
1012,14692,4813,6093,7627,7878,2832,10900,9386,15534,9258,6741,7438,9032,2160,2783,899,5846,2754,930,3277
1013,6307,3543,4057,15598,3717,12547,8540,11068,7791,5167,9584,2494,5035,16707,5256,11947,856,8074,14880,11133
1014,18071,10664,9348,8281,8179,14053,3133,8,3139,11408,10,7859,2445,780,2019,13589,11829,893,536,4659
1015,1585,1439,16612,14296,15755,6302,18643,6089,13475,10014,11800,9946,16524,10978,5491,3316,11262,2690,11850,11683
1016,4694,8373,16996,11910,1387,4692,5272,5,18821,5847,12631,1643,11896,5602,1565,1258,1249,12180,1246,1573
1017,2579,374,1127,233,4337,6244,12832,3685,15401,10118,18336,14295,306,18190,4897,11754,11827,13796,2740,14337
1018,13200,4386,2260,18186,4144,7261,1356,4562,3107,17990,16791,18963,6214,11820,4307,7478,10855,113,4080,2938
1019,4228,18139,10924,12406,16955,521,15116,8673,5231,4662,6779,4269,9062,2916,8544,7650,8607,16503,7559,2450
1020,16498,17013,4307,9218,874,7568,6019,17388,8550,7352,6686,1139,8565,1359,10855,7550,4793,8552,6100,7318
1021,13756,19009,13425,246,733,17634,6545,2508,6999,757,11690,9910,7925,4751,211,90,3489,832,2532,1319
1022,11726,4305,6576,3097,13583,10010,11841,6007,4136,12941,3331,1075,2544,6200,292,11339,11088,8349,4358,4651
1023,12168,926,1211,10234,16912,513,8332,689,15337,7778,6722,9482,2144,14385,9751,13870,2818,9792,14381,2371
1024,516,15573,7206,2570,2427,738,7084,11222,707,1091,1035,10628,9192,7881,11540,4852,4981,3957,1975,3578
1025,2206,2050,1127,4431,12391,14300,8846,5091,5823,15925,6888,5759,2361,2741,8748,1149,3991,11025,5258,3238
1026,3669,128,8447,431,11003,4420,6338,5573,9396,8060,9004,10978,5231,804,4228,11605,8229,7264,9182,7393
1027,15735,7744,15725,4247,14212,15181,8997,6013,16215,4144,15499,10858,7568,7340,15355,15837,6019,6686,6065,6100
1028,13766,14057,5715,5971,7743,15151,12425,436,974,1269,3812,4462,3262,5355,9613,9764,10712,3095,18752,9653
1029,8734,11840,7035,1194,138,2091,10623,18288,15540,524,13478,5167,3757,18413,7247,1033,9977,15116,4958,9192
1030,433,2074,3116,313,57,11513,1718,2803,15248,99,3980,6075,3052,1117,2195,937,749,2017,2014,1425
1031,14130,18210,10183,13351,14192,684,271,12407,7986,14378,1310,544,2976,13915,6665,15383,6817,15700,7520,8270
1032,15518,5847,1448,13110,1400,2960,11032,4466,6601,10971,1501,17649,4831,11972,1444,390,6037,3200,4692,14314
1033,4481,613,1106,2646,10872,13418,1108,1029,14865,16235,3502,11232,14085,3575,4277,12340,2446,3617,1310,3440
1034,7452,5263,291,15403,5132,18287,726,473,3784,6303,2282,15951,16675,9260,8167,2722,9233,2243,51,3848
1035,150,6997,1097,6626,1998,2615,11538,1719,2675,1991,10423,327,3703,7081,328,12382,7525,1024,15573,8246
1036,448,978,318,10328,14188,10822,1157,16127,1250,2221,3055,3097,14262,5530,7750,8837,13665,1233,7102,1423
1037,10388,4416,4092,14392,4215,10605,1545,3913,15742,13460,14153,10024,2215,6485,4199,5466,8469,9403,15234,5241
1038,6317,2519,13799,14472,2331,16362,8752,840,8748,5183,16466,12415,1150,63,5343,3402,16906,14181,2523,6715
1039,6705,12982,2879,13089,4137,9429,2351,2268,14921,336,1950,3249,591,4492,4688,4943,14237,4538,8142,9004
1040,529,889,8644,3042,16268,9718,8649,17211,5473,16949,9628,6319,18842,1597,6545,398,7142,13139,11919,4604
1041,1822,8432,2289,12891,3738,2394,882,7637,9428,7299,5236,904,9494,9937,7978,16065,5135,7644,17336,1860
1042,5701,10109,9823,5461,10129,9125,12249,5614,1246,16919,12328,5978,14610,13778,3314,3262,12170,11219,18211,6412
1043,194,8287,15407,16599,3515,2035,17973,13,3067,7961,18325,2397,12680,3336,13320,16167,14630,242,6937,16900
1044,6107,2190,5485,8845,6139,10002,11460,7130,4068,3162,2788,4016,6884,5930,12031,7313,9877,16360,12047,12597
1045,13200,17990,4427,4561,18832,7261,17098,9371,10547,7038,11820,4386,7209,5803,14210,16451,9259,6079,10303,15965
1046,7868,7618,856,12632,5930,14584,17279,2176,2032,10185,11725,1737,3385,1580,6015,15527,3606,11389,15320,11894
1047,13648,17760,616,14885,7069,1245,3171,15815,4981,16679,2610,6610,138,2427,17803,7411,17648,11212,15540,3495
1048,14874,709,4282,6903,11074,2454,3802,1996,11142,17096,9106,616,4894,7409,1331,2572,12120,7743,12809,2053
1049,6245,10660,11720,4152,15215,11788,6444,682,6634,10013,15328,8596,654,1445,10560,7943,1766,2981,10119,14076
1050,5902,7438,7024,11684,13059,12869,960,1371,14820,90,13302,12845,10475,7207,14181,5343,15306,8050,2796,13769
1051,4283,12033,2425,11857,6571,4152,11314,2245,11584,41,1759,4922,5811,6608,1912,885,11340,7777,14029,1328
1052,2374,352,5214,441,13827,55,18374,2309,1080,2508,16851,4425,354,8408,13754,15092,13276,9830,9060,6482
1053,6305,526,18434,10735,8614,11642,2331,15536,7919,3015,9710,8921,7527,10207,2475,11334,2007,1959,10976,1077
