제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
그대 안의 블루,,(1992),"[('Watcha', ['정액제', 'HD'])]",,"['61%', '5.7']","['드라마 , 로맨스']",['2시간 35분'],['Lee Hyun-seung'],"['Ahn Sung-ki', 'Kim Hyeong-il', 'Kang Soo-yeon']","직업 디스플레이어 호석은 낯선 거리에서 웨딩드레스를 과감하게 잘라내는 유림을 발견한다. 유림은 일과 사랑을 모두 완벽하게 이루겠다는 꿈을 가지고 있는 여자이다. 철저한 계약관계에 의해 일로써 동료가 된 두 사람은 가치관이 다른 이유로 매번 충돌하지만 호석은 유림의 숨겨진 재능을 감지하고 일하는 여자로 자리매김하기를 기대한다. 그러나 호석을 통해 디스플레이어로 입지를 다진 유림은 사랑을 선택해 떠나고, 호석은 일에 대한 주의의 오해와 질시에 좌절해 이태리로 떠난다. 결혼생활에 안주한 유림은 어느날, 호석으로부터 일하는 유림의 모습이 담긴 비디오 테잎을 받는다. 이는 일과 가정의 상반된 가치관에 혼란스러워 하던 유림에게 다시한번 근본적인 물음을 던지게 하는 계기가 되고, 유림은 이태리로 호석을 찾아간다. 서로를 그리워하던 두 사람은 그 사이에 존재했던 감정의 껍데기를 벗고 뜨겁게 만난다. 그리고 새로운 가치관으로 독특하게 살았던 호석과 로맨틱한 애인이자 현실적인 남편이었던 승찬을 뒤로 하고 유림은 새롭게 홀로선다.",https://images.justwatch.com/poster/194321413/s276/geudae-anyi-beulru.webp,"[('Naver Store', ['₩1,400'])]"
대명,,(1993),"[('Watcha', ['정액제', 'HD'])]",,[],['액션'],['1시간 50분'],['Kim Jeong-Yong'],['Ricky Jeon Je-Hyeok'],"1953년 만주를 누비던 시라소니가 돌아오자 김두한은 그를 형님으로 모신다. 한편 동대문 일대를 장악하고 있던 이정재는 시라소니를 못마땅해하고 그의 부하들은 시라소니를 폭행한다. 과거에 동대문파들에게 당한 적이 있던 명동파 이화룡, 정팔 등은 복수하려고 하지만 오히려 시라소니의 한 쪽 다리 마저 폭행을 당한다. 이 때부터 청계천이 명동파와 동대문파의 경계선이 된다. 임화수, 곽영주와 함께 자유당 정권의 하수인이 되어 전성기를 구가하던 이정재는 부하 동진을 살인 교사한 혐의로 수감되지만 이기붕의 보호 아래 석방된다. 권력의 맛을 본 이정재는 국회의원에 출마를 선언하고 이정재는 자유당 감찰부장으로 김두한은 자유당을 비난하는 야당으로 두 거물의 주먹대결이 이루어진다.",https://images.justwatch.com/poster/42226116/s276/daemyeong.webp,"[('Naver Store', ['₩500', 'HD'])]"
상하이의 대형,上海灘大亨,(1979),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩2,750', 'HD']), ('Naver Store', ['₩2,750', 'HD'])]","['62%', '6.7']",['액션'],['1시간 34분'],['Chen Kuan-Tai'],"['Lung Fong', 'Boss Lam Kin See', 'Chen Kuan-Tai']","Chen and his brother travel to Shanghai in search of fame and fortune, but end up pitted against Chinese Mafia bosses - and can only fight their way out of the web of violence and betrayal they find themselves caught up in.",https://images.justwatch.com/poster/138427687/s276/sanghaiyi-daehyeong.webp,
나폴레옹,Napoléon,(1927),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['86%', '8.2 (7k)']","['드라마 , Made in Europe , 역사 , 전쟁']",['5시간 33분'],['Abel Gance'],"['Albert Dieudonné', 'Vladimir Roudenko', 'Edmond van Daële', 'Alexandre Koubitzky', 'Antonin Artaud', 'Abel Gance', 'Gina Manès', 'Suzanne Bianchetti', 'Marguerite Gance', 'Yvette Dieudonné', 'Eugénie Buffet', 'Nicolas Koline', 'Henri Baudin', 'Daniel Buiret', 'Georges Cahuzac', 'Adrien Caillard', 'Roger Blum', 'Max Maxudian', 'Philippe Hériat', 'Pierre Batcheff', 'Eugénie Buffet', 'Acho Chakatouny', 'Annabella', 'Alex Bernard', 'Carrie Carvalho', 'Sylvio Cavicchia', 'Léon Courtois', 'Pierre de Canolle', 'Gilbert Dacheux', 'Damia', 'Pierre Danis', 'W. Percy Day', 'Boris de Fast', 'Guy Favières', 'Serge Freddy-Karl', 'Jean Gaudrey', 'Simone Genevois', 'Georges Hénin', 'Jean Henry', 'Henry Krauss', 'Harry Krimer', 'Georges Lampin', 'Alexandre Mathillon', 'Genica Missirio', 'Francine Mussey', 'Jeanne Pen', 'Roblin', 'Jack Rye', 'Louis Sance', 'Maurice Schutz', 'Andrée Standart', 'Suzy Vernon', 'Petit Vidal', 'Robert Vidalin', 'Louis Vonelly', ""Jean d'Yd"", 'René Jeanne', 'Philippe Rolla']","나폴레옹의 어린 소년 시절, 사관학교에서 천재적인 용병술로 전쟁 놀이를 승리로 이끄는 에피소드를 효과적인 접사와 이중 인화 미쟝센으로 인상 깊게 묘사하는 장면에서 영화는 시작 된다. 나폴레옹의 고향이자 프랑스, 영국, 이탈리아, 스페인의 접점이기에 늘 국제적으로 쟁점이 됐던 작은 섬 코르시카에서의 성장 과정을 거쳐 쉬이 현실과 타협하지 않는 과감성, 프랑스를 조국으로 인지하면서 생겨난 애국심과 민족주의적 성향, 정확한 판단력과 기회를 놓치지 않는 결단력으로 격변기 프랑스의 동력으로 자리매김 되기까지 나폴레옹의 영웅적, 인간적 내면 세계를 깊이 있게 묘사한다. 그 뿐 아니라 프랑스 혁명, 1793년 영국-이탈리아-스페인 연합군과의 트론 전쟁, 당통의 사형, 로베스 삐에르의 공포정치와 공화제 폭정에 고통받는 민중들, 정치 역학의 소용돌이에서 부침을 거듭하는 나폴레옹의 역경과 국민공회에 의한 최고 사령관 추대, 그의 처 죠세핀이라는 인물의 조망까지 당대의 상황을 탁월하게 담아냈다.",https://images.justwatch.com/poster/240691023/s276/napolreong.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
북경의 55일,55 Days at Peking,(1963),"[('Watcha', ['정액제', 'HD'])]",,"['75%', '6.7 (6k)']","['드라마 , 액션 , 역사 , 전쟁']",['2시간 34분'],"['Nicholas Ray , Guy Green']","['Charlton Heston', 'Ava Gardner', 'David Niven', 'Burt Kwouk', 'Flora Robson', 'John Ireland', 'Harry Andrews', 'Leo Genn', 'Robert Helpmann', 'Kurt Kasznar', 'Philippe Leroy', 'Paul Lukas', 'Elizabeth Sellars', 'Massimo Serato', 'Jacques Sernas', 'Jerome Thor', 'Lynne Sue Moon', 'Mike Steen', 'Walter Gotell']","1900년 여름 열강들의 북경 열강들의 자리 다툼이 한창인 가운데 가뭄으로 인한 민심은 더욱 흉흉해 진다. 중국인의 18명 중 13성이 외국인들에 의해 점령당하자 이를 저지하기 위한 의화단의 폭동이 기승을 부리는 가운데 외국인 거주지역 1천여 명의 거주자들은 긴급 대피를 서두른다. 북경에 도착한 미 해병대의 루이스 소령(Major Matt Lewis : 찰톤 헤스톤 분)은 호텔에서 묘한 매력을 풍기는 나타샤(Baroness Natalie Ivanoff : 에바 가드너 분)에게 호감을 느끼지만 주위의 시선이 따가움을 느낀다. 러시아 사령관의 부인이었던 그녀는 중국 장교인 영록과 염문을 뿌려 남편을 자살하게 만든 과거가 있었던 것. 열강 12개국 대표자들은 연합군이 4백명 뿐인 것을 우려, 떠날 것을 의결하지만 영국 대표는 시드니 장군이 도착할 때 까지 북경에 남을 것을 고집한다. 결국 이들은 북경 사수를 결정, 임전 태세를 갖춘다. 한편 서태후의 황실에서 의화단을 비호하는 단군왕과 정부군을 지휘하는 영 장군 사이에 묘한 갈등이 대두되는데. 의화단의 활동에 대해 공식적인 입장을 표명하지 않았던 서태후는 이를 공식화 하면서 영록에게 시드니의 상륙을 막을 것을 명령한다. 시드니는 정부군의 반격으로 천진으로 후퇴, 북경에 고립된 열강 대표들은 점점 위험에 빠진다. 결국 시드니가 북경에 도착, 의화단에 맞서 싸울 때까지 55일간의 서사적 로맨스가 펼쳐진다.",https://images.justwatch.com/poster/71417455/s276/buggyeongyi-55il.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
전신,戰神傳說,(1992),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩2,750', 'HD'])]","['70%', '6.4']","['판타지 , SF , 액션 , 로맨스 , 스릴러']",['1시간 23분'],['Sammo Hung'],"['Andy Lau', 'Anita Mui', 'Kenny Bee', 'Maggie Cheung', 'Kelvin Wong', 'Chang Yu', 'Chin Ka-Lok', 'Heung Lui', ""14th Prince's killer in bamboo forest"", 'Wong Man-Kit', 'Sam Mei-Yiu']","연나라 오황제의 후손 13태자(종진도 분)는 아우인 14태자에게 왕위를 찬탈당해 마선자(장만옥 분) 등의 호위를 받으며 계속 도주하다가 어느날 한가로운 어촌에서 젊은 고수 아비(유덕화 분)를 만나 도움을 받는다. 14태자가 다시 추격해 오자 13태자은 아비를 시켜 금능왕에게 도움을 청한다. 그 과정에서 아비는 금능왕의 딸 월아(매염방 분)와 서로 사랑하게 된다. 그러나 월아가 13태자과 혼약이 돼 있다는 것을 알고 아비는 스스로 물러난다. 한편, 마선자는 13태자을 돕지만 사실은 14태자의 첩자, 13태자을 죽이라는 밀령을 받았지만 그를 너무 사랑했기에 차마 행동을 취하지 못하다가 14태자의 손에 죽고 만다. 수중 동굴 속에 숨겨진 환능에서 마지막 격전이 벌어지고, 추악한 권력다툼도 애틋한 사랑도 모두 수장되고 아비는 다시 자연인으로 돌아간다.",https://images.justwatch.com/poster/115208408/s276/jeonsin.webp,
카날,Kanał,(1957),,,"['85%', '7.9 (7k)']","['드라마 , Made in Europe , 전쟁']",['1시간 36분'],['Andrzej Wajda'],"['Teresa Iżewska', 'Tadeusz Janczar', 'Wieńczysław Gliński', 'Tadeusz Gwiazdowski', 'Stanisław Mikulski', 'Emil Karewicz', 'Vladek Sheybal', 'Zofia Lindorf', '""Zefir""', 'kapitan ""Zabawa""', ""'Mały'"", 'porucznik ""Gustaw""', 'Niemiec przy wylocie kanału', 'mężczyzna w studzience (nie występuje w napisach)', 'powstaniec w kanale (nie występuje w napisach)', 'powstaniec (nie występuje w napisach)', 'dziewczyna podająca wodę powstańcom (nie występuje w napisach)']","1950년대, 폴란드 감독 안제이 바이다의 주된 관심사는 독일에 의해 파괴된 조국의 고통스러운 현실을 치열한 역사의식으로 재구성하는 것이었다. , 과 함께 ‘전쟁 3부작’을 이루는 이 영화는 2차 대전 중 진격해오는 독일군을 피해 지하수로 속으로 숨어 들어간 폴란드 병사들의 마지막 날들을 그렸다. 전쟁의 포화로 초토화된 지상의 상황과, 국가적 이념과 인간적 가치 사이에서 갈등하는 지하의 고립된 인물들을 교차 편집하며 역사와 인간성이라는 두가지 화두를 심도 있게 탐구한 걸작이다. 1957년 칸영화제 심사위원 특별상을 수상하면서 안제이 바이다를 전세계에 알린 작품이기도 하다.",https://images.justwatch.com/poster/243441985/s276/kanal.webp,"[('Naver Store', ['₩500'])]"
코만체로스,The Comancheros,(1961),,,"['75%', '6.9 (8k)']","['서부 , 액션 , 로맨스']",['1시간 45분'],['Michael Curtiz'],"['John Wayne', 'Stuart Whitman', 'Ina Balin', 'Nehemiah Persoff', 'Lee Marvin', 'Michael Ansara', 'Patrick Wayne', 'Bruce Cabot', ""Joan O'Brien"", 'Jack Elam', 'Edgar Buchanan', 'Henry Daniell', 'Richard Devon', 'Guinn Williams', 'Phil Arnold', 'Anne Barton', 'Steve Baylor', 'Danny Borzage', 'Don Brodie', 'Alan Carney', 'Iphigenie Castiglioni', 'Dennis Cole', 'Booth Colman', 'Jackie Cubat', 'John Dierkes', 'Ilana Dowding', 'William Fawcett', 'Eric Feldary', 'Joe Gray', 'Tom Hennesy', 'Tom Hernández', 'Joseph La Cava', 'George J. Lewis', 'Jon Lormer', 'Roger Mobley', 'Bob Steele']","바람둥이에 뛰어난 언변, 총솜씨를 지닌 폴 리그렛. 그는 결투로 당당하게 승리하지만 그 상대가 판사의 아들이라는 이유로 살인혐의로 쫓기는 몸이 된다. 유람선 안에서 아름다운 여인 멜린다의 유혹을 받고 사랑에 빠지지만 그도 잠시, 그는 보안관 제이크에게 붙잡히는 신세가 되고 만다. 그러나 리그렛은 제이크가 방심하는 순간 도망치고, 최고의 텍사스 레이저 제이크는 말도 없이 걸어서 초소로 돌아온다. 그는 무법자 코만치 족을 잡기 위해 무기상으로 위장하고 패거리들에게 접근하는데 그 와중에 포커판에서 리그렛과 다시 마주친 다. 리그렛은 뛰어난 총솜씨와 순발력으로 제이크를 돕고, 초소로 돌아가던 중 또다시 코만치족의 습격을 받지만 도망친줄 알았던 리그렛이 지원부대를 데리고 와 위기를 모면한다. 결국 제이크는 그가 무죄로 풀려날 수 있도록 힘을 쓰고 리그렛은 텍사스 레인저로 활동하게 된다. 이들에게 남은 과제는 무법의 코만치 족을 소탕하는 것. 그들은 무기상으로 위장한 채 그들의 소굴로 찾아 들어가고, 침입자로 낙인 찍혀 처형의 위기에 처한다. 그러나 코만치족 우두머리의 딸이 바로 리그렛이 배에서 만나 사랑에 빠졌던 여인 멜린다였고 그녀 또한 리그렛을 잊지 못하고 있었던 것인데...",https://images.justwatch.com/poster/227522159/s276/the-comancheros.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
Pluto's Christmas Tree,,(1952),"[('Disney Plus', ['정액제', 'HD'])]",,['79%'],['코미디'],['7min'],['Jack Hannah'],"['James MacDonald', 'Dessie Flynn', 'Clarence Nash', 'Ruth Clifford', 'Pinto Colvig']","Pluto comes bounding outside to help Mickey get a Christmas tree. Chip 'n Dale see him and make fun of him, but the tree they take refuge in is the one Mickey chops down. They like the decorations, especially the candy canes and Mickey's bowl of mixed nuts. But Pluto spots them and goes after them long before Mickey spots them. Minnie, Donald, and Goofy drop by to sing carols.",https://images.justwatch.com/poster/162201712/s276/plutos-christmas-tree.webp,
황금 투구,Casque d'or,(1952),,,"['81%', '7.7 (5k)']","['드라마 , 로맨스 , Made in Europe , 범죄']",['1시간 36분'],['Jacques Becker'],"['Simone Signoret', 'Serge Reggiani', 'Claude Dauphin', 'Raymond Bussières', 'Odette Barencey', 'Loleh Bellon', 'Émile Genevois', 'Paul Azaïs', 'Jean Clarieux', 'Marc Goutas', 'William Sabatier', 'Paul Barge', 'Dominique Davray', 'Gaston Modot', 'Daniel Mendaille', 'Tony Corteggiani', 'Suzanne Grey', 'Yette Lucas', 'Madame Pâquerette', 'Léon Bary', 'Yvonne Yma', 'Jean Degrave', 'Raphaël Patorni', 'Pierre Leproux', 'Roland Lesaffre', 'Julien Maffre', 'Marcel Melrac', 'André Méliès', 'Léon Pauléon', 'Marcel Rouzé', 'Roger Vincent', 'Joëlle Bernard', 'Jacqueline Danno', 'Jacques Duby', 'Maurice Marceau', 'Christiane Minazzoli', 'Jacqueline Marbaux', 'René Pascal', 'Yvonne Legeay', 'Solange Certin', 'Fernand Trignol', 'Simone Jarnac']",무대는 19세기 말의 파리. 교외에서 친구와 뱃놀이를 하던 메리는 카페에서 일하던 목수 망다에 매료되어 르카 일당인 애인 로랑 대신 그와 춤을 춘다. 결국 만다는 질투심에 불타는 롤랑과 술집에서 결투 끝에 그를 살해하고 마리와 함께 시골로 도망친다. 하지만 마리를 차지하려는 두목 르카의 밀고로 망다의 친구 레이몽이 살인 누명을 쓰게 되는데...,https://images.justwatch.com/poster/91589207/s276/hwanggeum-tugu.webp,"[('Naver Store', ['₩2,000', 'HD'])]"
국두,菊豆,(1990),,"[('wavve', ['₩2,500', 'HD']), ('Naver Store', ['₩2,500', 'HD'])]","['81%', '7.7 (8k)']","['드라마 , 로맨스']",['1시간 35분'],['Zhang Yimou'],"['Gong Li', 'Wei Li', 'Li Baotian', 'Ji-an Zheng', 'Ma Chong', 'Wu Fa', 'Xingli Niu', 'Jia Zhaoji']","염색 공장주인 양금산은 50이 넘어 젊은 처녀 국두를 돈으로 사와 폭행을 하며 못살게 군다. 매일 아침 국두의 모습을 훔쳐 보던 금산의 조카 천청은 상처투성이인 그녀에게 분노와 애정을 느낀다. 금산이 집에 없는 어느날 천청과 국두는 용서할 수 없는 사랑을 맺고, 다음해 여름 천백이 태어난다. 사실을 모르는 양금산은 아이의 탄생을 기뻐하고 천청은 아버지로서 자기 아이를 대하지 못하는 것에 괴로워한다. 중풍으로 쓰러진 금산은 천백이 자기 아이가 아닌 것을 알고 더구나 3살이 되도록 말한마디를 안하고 웃지도 않는 천백에게 살의를 품고 염색통에 떨어뜨리려고 한다. 그 순간 천백이 ""아버지""라고 부르자 감동한 금산은 기쁨을 감추지 못한다. 그러나 어느날 천백과 놀던 금산이 실수로 염색통에 빠져 죽어가자 천백은 태어나 처음으로 웃는다. 금산이 죽은지 10년, 천백은 좀처럼 천청을 따르지 않고, 국두와의 관계를 알고 오히려 증오만 커갈 뿐이다. 어느날 국두와 천청이 마지막 사랑을 나누고 의식을 잃는데...",https://images.justwatch.com/poster/57858977/s276/gugdu.webp,"[('Naver Store', ['₩6,500', 'HD'])]"
버마의 하프,ビルマの竪琴,(1956),,,"['86%', '8.1 (5k)']","['드라마 , 음악 , 전쟁']",['1시간 56분'],['Kon Ichikawa'],"['Rentaro Mikuni', 'Shōji Yasui', 'Jun Hamamura', 'Taketoshi Naitô', 'Shunji Kasuga', 'Kō Nishimura', 'Keishichi Nakahara', 'Toshiaki Itô', 'Hiroshi Tsuchikata', 'Tomio Aoki', 'Nobuteru Hanamura', 'Sanpei Mine', 'Takashi Koshiba', 'Tokuhei Miyahara', 'Masahiko Naruse', 'Kunitaro Sawamura', 'Asao Sano', 'Tanie Kitabayashi', 'Yūnosuke Itō', 'Hiroshi Ichimura', 'Jun Kizaki']","1943년 8월, 일본 군대는 진군 중이다. 버마에 파견된 한 소대는 사기 진작을 위해 노래를 부른다. 하프 연주의 달인인 병사 미즈시마가 반주를 하고 음악학교 출신의 소대장이 지휘를 하면서 이 소대는 합창단 소대라는 별칭을 얻는다. 일본이 패전하자 그들은 영국군이 관리하는 무동의 포로 수용소에서 송환을 기다린다. 그러던 어느 날 미즈시마는 항복하지 않는 일본군 중대를 설득하기 위해 산 위에 있는 진지로 보내지는데…",https://images.justwatch.com/poster/180916724/s276/the-burmese-harp.webp,"[('Naver Store', ['₩1,000'])]"
