제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
체인 리액션,Chain Reaction,(1996),"[('Disney Plus', ['정액제', 'HD'])]",,"['63%', '5.7 (51k)']","['드라마 , 스릴러 , 액션 , SF']",['1시간 47분'],['Andrew Davis'],"['Keanu Reeves', 'Morgan Freeman', 'Rachel Weisz', 'Fred Ward', 'Kevin Dunn', 'Brian Cox', 'Joanna Cassidy', 'Chelcie Ross', 'Nicholas Rudall', 'Tzi Ma', 'Krzysztof Pieczyński', 'Julie Pearl', 'Godfrey', 'Gene Barge', 'Nathan Davis', 'Aaron Williams', 'Daniel H. Friedman', 'Johnny Lee Davenport', 'James Sie', 'Joan Kohn', 'Juan Ramírez', 'Nydia Rodriguez Terracina', 'Scott Benjaminson', 'Ned Schmidtke', 'Randall Arney', 'Noelle Bou-Sliman', 'Joseph F. Kosala', 'Ron Dean', 'Miguel Nino', 'Turk Muller', 'Neil Flynn', 'Michael Skewes', 'Margaret Travolta', 'Jacqueline G. Arthur', 'Tom Mula', 'Denise Price', 'Rick Le Fevour', 'Charley Sherman', 'Gina Raffin', 'Pam Zekman', 'Lisa Tejero', 'David Pasquesi', 'John Drummond', 'Cathy Herd', 'Tell Draper', 'Danny Goldring', 'Eddie Bo Smith Jr.', 'Michael Gaylord James', 'Ken Moreno', 'Allen Hamilton', 'Dick Cusack', 'Nicholas Kusenko', 'David Michael Gee', 'Stanley M. Span', 'Ann Whitney', 'Rich Komenich', 'Afram Bill Williams', 'Will Zahrn', 'John W. Hardy', 'Mary Seibel', 'Nina Beesley', 'Michael Shannon', 'Billy Haynes', 'Walter Doggett', 'Jack Kandel', 'Timothy J. Maxwell', 'Leslie Mikol', 'Rio Zavala', 'Mark Morettini', 'Soseh Kevorkian', 'Christopher Holloway', 'Jim Ortlieb', 'Cheryl Hamada', 'Mike Gray', 'Joe Guastaferro']","시카고 대학 실험실. 과학자와 기술자들이 세계를 뒤흔들어 놓을 과학적 성공을 이룩해낸다. 수년간 땀을 쏟으며 끈질기게 연구에 몰두한 결과, 이들은 물을 원료로 사용하여 에너지 고갈을 염려할 필요가 없을만큼 무한정으로 생산해낼 수 있는 에너지이자 공해율 0%인 무색 무취의 강력한 에너지를 생산해낸다. 이들의 실험이 성공하던 날, 대학생 기술자 애디 카살리비치(Eddie Kasalivich: 키아누 리브스 분)와 릴리 싱클레어(Dr. Lily Sinclair: 레이첼 와이즈 분)는 암살 협박을 받게 된다. 이들의 연구 결과가 공식적으로 발표되기 직전, 실험실은 대폭발에 휩싸여 날아가버리고 과학자인 버클리 박사(Dr. Alistair Barkley: 니콜라스 루달 분)가 살해되고 중국계 루 첸 박사(Lu Chen: 트지 마 분)는 실종된다. 버클리 박사는 자신의 연구업적을 무료로 제공할 계획이었으나 공해 예방의 혁명적인 연구 결과가 공개되기도 전에 살해 된 것이다. 거듭되는 살인과 하이테크 스파이전의 연쇄 반응에 휘말린 애디와 릴리는 안타깝게도 폭파및 살인 용의자의 누명을 쓰고 도망자 신세가 된다. 6명의 FBI요원들은 시카고에서 위스콘신까지 이들을 뒤쫓는 추격전을 펼치고 애디와 릴리는 이 폭발 음모의 배후가 누구인지, 그리고 어떤 세력들이 자신들의 대체 에너지 연구를 저지하려고 하는지, 자신들의 목숨이 걸린 위기 속에서 그 음모를 풀어나간다.",https://images.justwatch.com/poster/15728141/s276/chain-reaction.webp,"[('wavve', ['₩5,500', 'HD']), ('Naver Store', ['₩5,500', 'HD'])]"
뮬란,Mulan,(1998),"[('Disney Plus', ['정액제', '4K'])]",,"['87%', '7.7 (272k)']","['애니메이션 , 가족 , 액션 , 코미디 , 판타지 , 전쟁 , 드라마']",['1시간 28분'],"['Tony Bancroft , Barry Cook']","['Ming-Na Wen', 'Eddie Murphy', 'BD Wong', 'Miguel Ferrer', 'Harvey Fierstein', 'Freda Foh Shen', 'June Foray', 'James Hong', 'Miriam Margolyes', 'Pat Morita', 'Marni Nixon', 'Soon-Tek Oh', 'Donny Osmond', 'Lea Salonga', 'James Shigeta', 'George Takei', 'Jerry Tondo', 'Gedde Watanabe', 'Frank Welker', 'Matthew Wilder', 'Tom Amundsen', 'Arminae Austen', 'Mary Kay Bergman', 'Susan Boyd', 'Julianne Buescher', 'Steve Bulen', 'Corey Burton', 'Mitch Carter', 'Robert Clotworthy', 'David Cowgill', 'Sally Dworsky', 'Beth Fowler', 'Donald Fullilove', 'Elisa Gabrielli', 'Jack Gilpin', 'Sandie Hall', 'Richard Steven Horvitz', 'Linda Kerns', 'Matthew Labyorteaux', 'Conan Lee', 'Dana Lee', 'Edie Lehmann Boddicker', 'Luisa Leschin', 'Christina Ma', 'Susan McBride', 'Haunani Minn', 'Edie Mirman', 'Mark Moseley', 'Patrick Pinney', 'Peter Renaday', 'Maurita L. Thornburgh', 'John Walcutt', 'Claudette Wells', 'Jack Angel', 'Jeff Bennett', 'Bob Bergen', 'Rodger Bumpass', 'George Dvorsky', 'Bill Farmer', 'Merwin Foard', 'Phil Proctor', 'Chris Sanders']","파씨 가문의 말썽꾸러기 외동딸 뮬란은 선머슴 같은 성격에 강한 자아를 가지고 있어, 가문의 명예를 걸고 중매쟁이를 만나러 가서도 거듭되는 실수로 퇴짜를 맞게 된다. 뮬란은 나름대로는 부모님과 가문의 자랑이 되려고 노력하지만 그것이 그녀에게는 쉬운 일은 아니다. 한편, 훈족이 국경을 침략하자 황제는 가문에 한 사람씩 전쟁터로 나가라는 징집 명령을 내린다. 파씨 가문 역시 징집 명령을 받게 되고, 충성심이 강한 아버지는 전쟁에 나갈 준비를 한다. 그러나 뮬란은 지병이 있는 아버지가 전쟁에 나가도록 할 순 없다고 결심하고, 마침내 아버지 대신 갑옷을 입고 전쟁터로 향하게 된다.",https://images.justwatch.com/poster/238555227/s276/mulan.webp,"[('wavve', ['₩5,500', 'HD']), ('Naver Store', ['₩5,500', 'HD'])]"
조는 못말려,Joe Dirt,(2001),,"[('Naver Store', ['₩1,300', 'HD'])]","['64%', '6.0 (55k)']","['스릴러 , 액션 , 코미디 , 로맨스 , 드라마']",['1시간 31분'],['Dennie Gordon'],"['David Spade', 'Brittany Daniel', 'Dennis Miller', 'Adam Beach', 'Christopher Walken', 'Jaime Pressly', 'Kid Rock', 'Fred Ward', 'Caroline Aaron', 'Erik Per Sullivan', 'Megan Taylor Harvey', 'John Farley', 'Tyler Mane', 'Brian Thompson', 'Rosanna Arquette', 'Joe Don Baker', 'Kevin Nealon', 'Richard Riehle', 'Blake Clark', 'Rance Howard', 'Bree Turner', 'Bob Zany', 'Kathleen Randazzo', 'Liz Torres', 'Elisa Leonetti', 'Chris Wylde', 'Angela Paton', 'Robb Skyler', 'Gordon Michaels', 'Natalia Cigliuti', 'Steven Brill', 'Mitzi Martin', 'Eddie Money', 'Steve Schirripa', 'Fred Stoller', 'Karl Makinen', 'James Tupper', 'Carson Daly', 'Kathleen Freeman']",방송국 청소부로 일하는 조는 우연한 기회에 라디오 토크쇼에 출연해 부모를 찾으러 다니며 겪은 사연을 이야기하게 된다. 부모에 대한 단서를 주리라 기대하고 찾아간 사람은 연쇄 살인범이었다는 식의 황당한 이야기가 방송되면서 조는 일약 유명인사가 된다. 결국 조는 부모를 찾는 대신 사랑을 얻게 된다.,https://images.justwatch.com/poster/28032148/s276/joe-dirt.webp,"[('Naver Store', ['₩5,000', 'HD'])]"
매버릭,Maverick,(1994),,"[('Naver Store', ['₩1,300', 'HD'])]","['75%', '7.0 (107k)']","['서부 , 액션 , 코미디 , 스릴러']",['2시간 7분'],['Richard Donner'],"['Mel Gibson', 'Jodie Foster', 'James Garner', 'Graham Greene', 'Alfred Molina', 'James Coburn', 'Dub Taylor', 'Geoffrey Lewis', 'Paul L. Smith', 'Dan Hedaya', 'Dennis Fimple', 'Denver Pyle', 'Clint Black', 'Max Perlich', 'Art LaFleur', 'Leo Gordon', 'Jean De Baer', 'Paul Brinegar', 'Hal Ketchum', 'Corey Feldman', 'John M. Woodward', 'Jesse Eric Carroll', 'Toshonnie Touchin', 'John Meier', 'Steven Chambers', 'Doc Duhame', 'Lauren Shuler Donner', 'Courtney Barilla', 'Kimberly Cullum', 'Gary Richard Frank', 'Read Morgan', 'Steve Kahan', 'Stephen Liska', 'Robert Jones', 'J. Mills Goodloe', 'Vilmos Zsigmond', 'Waylon Jennings', 'Kathy Mattea', 'Carlene Carter', 'Vince Gill', 'Janis Oliver Gill', 'William Smith', 'Chuck Hart', 'Doug McClure', 'Henry Darrow', 'Michael Paul Chan', 'Richard Blum', 'Bert Remsen', 'Robert Fuller', 'Donal Gibson', 'William Marshall', 'Bill Henderson', 'Cal Bartlett', 'Danny Glover', 'Margot Kidder', 'Reba McEntire', 'Bob Jennings', 'Frank Orsatti', 'Paul Tuerpe', 'Richard Donner']","미국의 옛 서부. 그 시대는 황야를 개척해야 하는 남자, 여자 모두에게 뛰어난 자질들을 요구했다. 황야라는 환경이 가져다주는 역경을 헤쳐가기 위해선, 적어도 한가지의 특별한 기술을 필요로 했다. 매버릭은 매력적인 외모, 직업적인 도박가, 그리고 낭만적인 모험을 사랑했던 사람. 이 타고난 방랑자는 여기 저기서 문제를 일으키고 빠져나가곤 하며, 서부 역사상 가장 재미있고 화려한 인물로 남게 되었다. 매버릭은 타고난 도박가로 이름을 날리게 된다. 그런 명성이 쌓여갈때 전국에서 포커대회인 '루크러 챔피언 쉽'이 열린다는 소식을 듣고, 매버릭은 그 대회에 참석할 것을 결심한다. 대회를 향해 가던 매버릭은 뜻밖에 애너벨리라는 콧대높은 귀족 아가씨에게 사랑을 느끼고, 그녀의 환심을 사기위해 노력한다. 이전부터 매버릭을 체포하려고, 안간힘을 써 오던 쿠퍼 보안관은 출발부터 매버릭을 바짝 좇으며, 매버릭의 일거수 일투족을 감시하는데.",https://images.justwatch.com/poster/32685623/s276/maebeorig.webp,"[('Naver Store', ['₩4,950', 'HD'])]"
내겐 너무 가벼운 그녀,Shallow Hal,(2001),"[('Disney Plus', ['정액제', 'HD'])]",,"['67%', '5.9 (131k)']","['코미디 , 드라마 , 판타지 , 로맨스']",['1시간 54분'],"['Peter Farrelly , Bobby Farrelly']","['Gwyneth Paltrow', 'Jack Black', 'Jason Alexander', 'Joe Viterelli', 'Rene Kirby', 'Bruce McGill', 'Tony Robbins', 'Susan Ward', 'Zen Gesner', 'Brooke Burns', 'Rob Moran', 'Kyle Gass', 'Laura Kightlinger', 'Nan Martin', 'Sasha Joseph Neulinger', 'Erinn Bartlett', 'Fawn Irish', 'Daniel Greene', 'Danny Murphy', 'Steve Tyler', 'Darius Rucker', 'Bonnie Aarons', 'Sayed Badreya', 'Molly Shannon', 'Sascha Knopf']","몸매 좋고 예쁜 여자를 만나라는 아버지의 유언을 금과옥조로 여기는 할 라슨(잭 블랙). 여자에게 계속 차이던 어느날, 할은 우연히 유명한 심리 상담사 로빈스와 함께 고장난 승강기에 갇히게 된다. 로빈스는 할의 문제를 단번에 해결하는 특별한 최면요법을 선사하고, 바로 그날 할 앞에 세상에서 가장 아름다운 여인 로즈마리(기네스 팰트로)가 나타난다. 늘씬한 몸매에 환상적인 금발. 게다가 성격까지 천사같은 그녀와의 시간은 완벽 그 자체이다. 헌데 왜 그녀가 엉덩이만 살짝 걸쳐도 의자들이 다 박살나고, 아름다운 그녀의 속옷은 낙하산만 할까...",https://images.justwatch.com/poster/183513014/s276/naegen-neomu-gabyeoun-geunyeo.webp,"[('wavve', ['₩5,500', 'HD']), ('Naver Store', ['₩5,500', 'HD'])]"
할로우 맨,Hollow Man,(2000),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,300', 'HD']), ('Naver Store', ['₩1,300', 'HD'])]","['66%', '5.8 (127k)']","['스릴러 , 공포 , SF , 액션']",['1시간 52분'],['Paul Verhoeven'],"['Kevin Bacon', 'Elisabeth Shue', 'Josh Brolin', 'Kim Dickens', 'Greg Grunberg', 'Joey Slotnick', 'Mary Randle', 'William Devane', 'Rhona Mitra', 'Pablo Espinosa', 'Jeffrey Scaperrotta', 'Tom Woodruff Jr.', 'Margot Rose', 'Jimmie F. Skaggs', 'Sarah Bowles', 'Kelli Scott', 'Steve Altes', 'J. Patrick McCormack', 'Darius A. Sultan', 'David Vogt', 'Gary A. Hecker']","미국 정부는 최고의 과학자들을 구성해 '할로우 맨'(투명 인간) 실험에 대한 일급 비밀 프로젝트를 추진한다. 그리고 마침내 카인은 실험용 고릴라를 그 자리에서 사라지게 하는데 성공한다. 하지만 이 실험 결과에 도취된 카인은 미국 국방성의 명령을 어기고 바로 자신에게 투명 인간 실험을 강행한다. 살과 뼈가 차례로 약물에 의해 타들어가고, 카인은 동료들이 지켜보는 가운데 실험대 위에서 흔적없이 사라지고 만다. 뒤늦게 이 일이 엄청나게 위험스러운 도박임을 깨달은 카인의 상관이자 애인인 린다는 매튜와 함께 그 약의 효능을 없애려고 시도하지만 실패한다. 게다가 투명 인간이 된 카인은 깊숙한 곳에 숨어있던 그의 욕망과 과대망상이 분출되며, 이 새로운 힘에 급속도로 취하게 된다. 보이지 않는 존재로 전지전능하게 변해버린 투명 인간 카인. 그는 그의 독선에 지친 애인 린다가 동료 매튜와 관계를 갖는 현장을 목격하게 되는 등 보지 말아야할 장면까지도 모두 맞닥뜨리면서 위험스런 존재가 되어간다. 평소 흠모하던 옆집 여인을 강간하는 등 온갖 악행을 저지르고, 동료들이 점점 포악해진 케인에 대하여 상부에 보고서를 제출하려 하자, 그는 마침내 이 동료들을 몰살할 계획을 세우고, 이제 이들 사이에 죽음의 게임이 시작된다.",https://images.justwatch.com/poster/188575660/s276/hollow-man.webp,"[('Naver Store', ['₩5,000', 'HD']), ('wavve', ['₩5,500', 'HD'])]"
프리퀀시,Frequency,(2000),"[('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,320', 'HD'])]","['79%', '7.3 (105k)']","['SF , 스릴러 , 범죄 , 드라마']",['1시간 58분'],['Gregory Hoblit'],"['Dennis Quaid', 'Jim Caviezel', 'Shawn Doyle', 'Elizabeth Mitchell', 'Andre Braugher', 'Noah Emmerich', 'Melissa Errico', 'Jordan Bridges', 'Daniel Henson', 'Michael Cera', 'Stephen Joffe', 'Peter MacNeill', 'Marin Hinkle', 'Jack McCormack', 'Richard Sali', 'Nesbitt Blaisdell', 'Joan Heney', 'Jessica Meyer', 'Kirsten Bishop', 'Rocco Sisto', 'Rosemary De Angelis', 'John Di Benedetto', 'Terry Serpico', 'Brian Smyj', 'Nicole Brier', 'Brantley Bush', 'David Huband', 'Chuck Margiotta', 'Karen Glave', 'Frank McAnulty', 'Derek Aasland', 'Jim McAleese', 'Catherine Burdon', 'Jennifer Baxter', 'Desmond Campbell', 'Danny Johnson', 'Colm Magner', 'Brigitte Kingsley', 'Tucker Robin']",도심에 북극광이 나타난 1999년 어느 날 밤. 존은 아버지의 무선 라디오를 만지다 1969년에 살고 있는 아버지 프랭크의 목소리를 듣는다. 존은 소방관이었던 프랭크가 화재 현장에서 사고로 죽기 전 미리 피할 수 있는 방법을 알리고 그의 죽음을 막는다. 다음 날 존은 잃었던 아버지를 되찾은 기쁨에 들뜨지만 자신이 3명만 살해하고 죽었어야 할 연쇄 살인범도 함께 살렸다는 사실을 깨닫는다.,https://images.justwatch.com/poster/238855268/s276/peurikweonsi.webp,"[('wavve', ['₩4,950', 'HD'])]"
배틀 로얄,バトル・ロワイアル,(2000),"[('Netflix', ['정액제', 'HD']), ('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['82%', '7.6 (178k)']","['스릴러 , SF , 액션 , 드라마']",['2시간 3분'],['Kinji Fukasaku'],"['Tatsuya Fujiwara', 'Aki Maeda', 'Takeshi Kitano', 'Tarō Yamamoto', 'Masanobu Ando', 'Ko Shibasaki', 'Chiaki Kuriyama', 'Takashi Tsukamoto', 'Sousuke Takaoka', 'Yukihiro Kotani', 'Eri Ishikawa', 'Sayaka Kamiya', 'Takayo Mimura', 'Yutaka Shimada', 'Ren Matsuzawa', 'Hirohito Honda', 'Ryou Nitta', 'Sayaka Ikeda', 'Anna Nagata', 'Yukari Kanasawa', 'Misao Kato', 'Hitomi Hyuga', 'Satomi Ishii', 'Asami Kanai', 'Satomi Hanamura', 'Yousuke Shibata', 'Shiro Go', 'Yuuki Masuda', 'Shigeki Hirokawa', 'Tamaki Mihara', 'Tomomi Shimaki', 'Yasuomi Sano', 'Shin Kusaka', 'Gouki Nishimura', 'Shigehiro Yamaguchi', 'Osamu Ohnishi', 'Satoshi Yokomichi', 'Junichi Naitou', 'Tsuyako Kinoshita', 'Mai Sekiguchi', 'Takako Baba', 'Haruka Nomiyama', 'Aki Inoue', 'Ai Iwamura', 'Ai Maeda', 'Minami', 'Michi Yamamura', 'Kazutoshi Yokoyama', 'Gô Tatsukawa', 'Takashi Taniguchi', 'Ken Nakaide', 'Kanako Fukaura', 'Yuko Miyamura', 'Takeyuki Hirai', 'Tomu Asakawa', 'Yûya Nakahara', 'Takashi Komori', 'Ryôta Nakamura', 'Akihiro Ugajin', 'Yôichi Murakami', 'Tsuguharu Niizaki', ""Jun'ichi Nashiki"", 'Hiroshi Kitagawa', 'Hideaki Kawashima', 'Umiji Tasaki', 'Hidetsugu Okumura', 'Daisuke Yazawa', 'Nobuki Baba', 'Naoki Iwasawa', 'Kôji Tokuhisa', 'Mikiya Sanada', 'Kazuhiro Yokokura', 'Shigeki Homma', 'Kazuo Araki', 'Gôshi Matsuhara', 'Akira Yoshizawa', 'Kenzo Shirahama', 'Kanji Okumura', 'Shôji Takano', 'Ryouji Sugimoto', 'Hajime Yoneda', 'Hideaki Kojima', 'Mitsuaki Tachikawa']","극심한 사회혼란을 겪고 있는 일본. 학급붕괴와 범죄에 노출된 청소년들을 강력한 생존 능력의 소유자로 만들기 신세기교육개혁법(BR법)이 공표된다. BR 법은 전국의 중학교 3학년 중에서 매년 한 학급을 행동범위가 제한된 일반인이 없는 장소에 이송하여 지도와 일정의 음식, 그리고 여러 가지 무기를 나눠 주고, 마지막 한 사람이 남을 때까지 서로 죽이게 한다는 법률. 제한 시간 3일 동안 위법 행위에 구애받지 않고 서로를 죽여야 한다. 수학여행을 위장하여 무인도에 도착한 학생들은 마치 게임처럼 진행되는 상황에 경악하지만, 생존을 위해 결국 서로의 목숨을 빼앗기 시작한다.",https://images.justwatch.com/poster/8804561/s276/batorurowaiaru.webp,
애니,Annie,(1999),"[('Disney Plus', ['정액제'])]",,['70%'],['코미디'],['1시간 30분'],['Rob Marshall'],"['Kathy Bates', 'Victor Garber', 'Alan Cumming', 'Audra McDonald', 'Kristin Chenoweth', 'Erin Adams', 'Sarah Hyland', 'Lalaine', 'Nanea Miyata', 'Marissa Rago', 'Danelle Wilson', 'Andrea McArdle', 'Alicia Morton', 'Dennis Howard', 'Douglas Fisher', 'Kurt Knudson', 'Brooks Almy', 'Ruth Gottschall', 'Tom Billett', 'Frank Cavestani', 'Ellen Gerstein', 'David Pevsner', 'Ed Francis Martin', 'Bob Morrisey', 'Kristin Quick']",보육원에서 힘든 하루하루를 보내는 소녀 애니. 마음씨 고약한 보육원장 해니건에게 질릴 대로 질린 애니는 낡은 보육원에서 도망쳐 부모님을 찾아 나선다. 뉴욕의 차갑고 매정한 거리에서 마음씨 좋은 부자 올리버 워벅스 씨의 품으로 가기까지의 여정 속에 벌어지는 수많은 사건이 음악과 함께 펼쳐진다.,https://images.justwatch.com/poster/203258118/s276/annie-1999.webp,
배트맨 포에버,Batman Forever,(1995),"[('wavve', ['정액제', 'HD'])]","[('Naver Store', ['₩1,300', 'HD'])]","['61%', '5.4 (242k)']","['판타지 , 액션']",['2시간 2분'],['Joel Schumacher'],"['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman', ""Chris O'Donnell"", 'Michael Gough', 'Pat Hingle', 'Drew Barrymore', 'Debi Mazar', 'Elizabeth Sanders', 'René Auberjonois', 'Joe Grifasi', 'Philip Moon', 'Jessica Tuck', 'Dennis Paladino', 'Don Wilson', 'Kimberly Scott', 'Eileen Seeley', 'Michael Paul Chan', 'Jon Favreau', 'Bob Zmuda', 'Rebecca Budig', 'Ria Coyne', 'Ramsey Ellis', 'Noby Arden', 'Maxine Jones', 'Terry Ellis', 'Cindy Herron', 'Ed Begley Jr.', 'Patrick Leahy', 'Jim Palmer', 'George Wallace', 'George Cheung', 'Deron McBee', 'Brad Martin']",인간의 뇌파를 마음대로 조정하는 기계를 발명한 니그마(짐 캐리)가 기계의 실용화 자금을 요구하나 웨인 그룹의 회장 부르스 웨인(발 킬머)으로부터 거절당한다. 앙심을 품은 니그마는 회사 상사를 살해한 뒤 자살로 위장한다. 그러던 중 서커스장에 나타나 배트맨이 누군지 밝히지 않으면 시한폭탄을 터트린다며 위협하는 하비(토미 리 존스)를 보고 하비를 찾아가 배트맨을 잡아줄테니 대신 자신이 발명한 기계를 실용화시킬 자금을 마련하기 위해 같이 도둑질을 해달라고 한다. 한편 어렸을 때 양친의 살해 장면을 목격한 부르스 웨인은 성인이 된 지금도 그 기억들로 고통을 받자 머리디언 박사(니콜 키드먼)를 찾아가 상담을 받는데...,https://images.justwatch.com/poster/65519583/s276/batman-forever.webp,"[('Naver Store', ['₩3,300', 'HD'])]"
